Number;DT1;DT2;DT3;DT4;DT5;DT6;DT7;DT8;Time;Delta T1;DeltaT2;
3332;30.0403;29.8016;-256.755;-256.262;-256.692;-256.895;-256.942;-255.988;9:47:24;0.2387;;
3333;30.0363;29.8016;-256.751;-256.262;-256.7;-256.895;-256.935;-255.988;9:47:24;0.2347;;
3334;30.0363;29.8016;-256.755;-256.269;-256.692;-256.888;-256.95;-255.996;9:47:25;0.2347;;
3335;30.0363;29.8016;-256.755;-256.262;-256.692;-256.888;-256.95;-255.98;9:47:25;0.2347;;
3336;30.0324;29.8094;-256.751;-256.269;-256.692;-256.888;-256.942;-255.996;9:47:26;0.223;;
3337;30.0324;29.8016;-256.755;-256.262;-256.7;-256.888;-256.942;-255.988;9:47:26;0.2308;;
3338;30.0324;29.8016;-256.755;-256.262;-256.692;-256.888;-256.935;-255.996;9:47:27;0.2308;;
3339;30.0285;29.8094;-256.755;-256.262;-256.708;-256.888;-256.942;-255.988;9:47:27;0.2191;;
3340;30.0324;29.8016;-256.755;-256.269;-256.7;-256.895;-256.942;-255.988;9:47:28;0.2308;;
3341;30.0246;29.8094;-256.755;-256.262;-256.7;-256.888;-256.942;-255.988;9:47:28;0.2152;;
3342;30.0285;29.8016;-256.755;-256.262;-256.7;-256.895;-256.942;-255.988;9:47:29;0.2269;;
3343;30.0324;29.8016;-256.751;-256.262;-256.692;-256.888;-256.95;-255.98;9:47:29;0.2308;;
3344;30.0285;29.7938;-256.755;-256.262;-256.692;-256.895;-256.942;-255.988;9:47:30;0.2347;;
3345;30.0246;29.7859;-256.755;-256.262;-256.692;-256.888;-256.942;-255.98;9:47:30;0.2387;;
3346;30.0168;29.7938;-256.755;-256.262;-256.692;-256.888;-256.942;-255.988;9:47:31;0.223;;
3347;30.0246;29.7938;-256.755;-256.262;-256.692;-256.888;-256.942;-255.996;9:47:31;0.2308;;
3348;30.0168;29.7859;-256.758;-256.269;-256.692;-256.888;-256.95;-255.988;9:47:32;0.2309;;
3349;30.0168;29.7859;-256.755;-256.254;-256.692;-256.895;-256.95;-255.988;9:47:32;0.2309;;
3350;30.0168;29.7859;-256.755;-256.262;-256.7;-256.888;-256.95;-255.988;9:47:33;0.2309;;
3351;30.009;29.7781;-256.758;-256.269;-256.7;-256.888;-256.942;-255.98;9:47:33;0.2309;;
3352;30.0011;29.7859;-256.751;-256.262;-256.692;-256.895;-256.942;-255.988;9:47:34;0.2152;;
3353;30.0011;29.7859;-256.755;-256.262;-256.692;-256.888;-256.942;-255.98;9:47:34;0.2152;;
3354;30.009;29.7781;-256.755;-256.262;-256.692;-256.888;-256.942;-255.988;9:47:35;0.2309;;
3355;30.0011;29.7781;-256.755;-256.262;-256.7;-256.888;-256.942;-255.98;9:47:35;0.223;;
3356;30.0011;29.7703;-256.755;-256.262;-256.692;-256.895;-256.942;-255.988;9:47:36;0.2308;;
3357;29.9933;29.7703;-256.755;-256.262;-256.708;-256.888;-256.942;-255.98;9:47:36;0.223;;
3358;29.9933;29.7781;-256.755;-256.262;-256.692;-256.888;-256.942;-255.98;9:47:37;0.2152;;
3359;29.9933;29.7703;-256.751;-256.262;-256.7;-256.888;-256.935;-255.98;9:47:37;0.223;;
3360;29.9777;29.7625;-256.755;-256.262;-256.692;-256.888;-256.942;-255.98;9:47:38;0.2152;;
3361;29.9855;29.7703;-256.758;-256.254;-256.692;-256.888;-256.95;-255.988;9:47:38;0.2152;;
3362;29.9777;29.7625;-256.751;-256.262;-256.692;-256.888;-256.935;-255.98;9:47:39;0.2152;;
3363;29.9777;29.7625;-256.755;-256.262;-256.692;-256.888;-256.942;-255.98;9:47:39;0.2152;;
3364;29.9777;29.7625;-256.758;-256.262;-256.692;-256.888;-256.942;-255.972;9:47:40;0.2152;;
3365;29.9855;29.7625;-256.758;-256.262;-256.692;-256.888;-256.942;-255.98;9:47:40;0.223;;
3366;29.9777;29.7625;-256.755;-256.262;-256.692;-256.895;-256.942;-255.988;9:47:41;0.2152;;
3367;29.9855;29.7703;-256.755;-256.254;-256.7;-256.888;-256.942;-255.98;9:47:41;0.2152;;
3368;29.9855;29.7703;-256.758;-256.262;-256.7;-256.895;-256.95;-255.98;9:47:42;0.2152;;
3369;29.9777;29.7625;-256.751;-256.254;-256.692;-256.895;-256.935;-255.98;9:47:42;0.2152;;
3370;29.9855;29.7781;-256.755;-256.262;-256.692;-256.888;-256.942;-255.988;9:47:43;0.2074;;
3371;29.9855;29.7703;-256.758;-256.254;-256.692;-256.895;-256.935;-255.98;9:47:43;0.2152;;
3372;29.9933;29.7703;-256.755;-256.262;-256.7;-256.895;-256.942;-255.988;9:47:44;0.223;;
3373;29.9933;29.7703;-256.755;-256.262;-256.692;-256.888;-256.942;-255.988;9:47:44;0.223;;
3374;30.0011;29.7703;-256.755;-256.262;-256.7;-256.895;-256.95;-255.98;9:47:45;0.2308;;
3375;29.9933;29.7703;-256.755;-256.262;-256.692;-256.903;-256.942;-255.988;9:47:45;0.223;;
3376;30.0011;29.7703;-256.751;-256.262;-256.692;-256.895;-256.942;-255.988;9:47:46;0.2308;;
3377;30.0011;29.7781;-256.751;-256.262;-256.692;-256.903;-256.95;-255.988;9:47:46;0.223;;
3378;30.0011;29.7781;-256.751;-256.254;-256.7;-256.895;-256.942;-255.988;9:47:47;0.223;;
3379;30.0011;29.7703;-256.751;-256.262;-256.692;-256.895;-256.95;-255.98;9:47:47;0.2308;;
3380;29.9933;29.7781;-256.751;-256.254;-256.692;-256.895;-256.95;-255.98;9:47:48;0.2152;;
3381;30.009;29.7781;-256.751;-256.254;-256.684;-256.895;-256.95;-255.988;9:47:48;0.2309;;
3382;29.9933;29.7859;-256.751;-256.262;-256.692;-256.903;-256.95;-255.98;9:47:49;0.2074;;
3383;29.9933;29.7938;-256.751;-256.254;-256.684;-256.895;-256.95;-255.988;9:47:49;0.1995;;
3384;29.9855;29.7781;-256.751;-256.262;-256.692;-256.903;-256.95;-255.98;9:47:50;0.2074;;
3385;29.9933;29.7859;-256.751;-256.254;-256.684;-256.895;-256.95;-255.988;9:47:50;0.2074;;
3386;29.9855;29.7859;-256.751;-256.254;-256.692;-256.895;-256.95;-255.98;9:47:51;0.1996;;
3387;29.9933;29.7859;-256.755;-256.254;-256.692;-256.903;-256.942;-255.988;9:47:51;0.2074;;
3388;29.9933;29.7938;-256.751;-256.262;-256.692;-256.895;-256.95;-255.996;9:47:52;0.1995;;
3389;29.9933;29.7938;-256.751;-256.262;-256.692;-256.903;-256.942;-255.988;9:47:52;0.1995;;
3390;29.9855;29.7859;-256.751;-256.262;-256.692;-256.903;-256.95;-255.996;9:47:53;0.1996;;
3391;29.9933;29.7859;-256.747;-256.262;-256.684;-256.903;-256.95;-255.996;9:47:53;0.2074;;
3392;29.9855;29.7859;-256.747;-256.262;-256.692;-256.895;-256.942;-255.988;9:47:54;0.1996;;
3393;29.9933;29.7859;-256.747;-256.262;-256.684;-256.895;-256.942;-255.996;9:47:54;0.2074;;
3394;29.9933;29.7938;-256.751;-256.254;-256.692;-256.903;-256.942;-255.988;9:47:55;0.1995;;
3395;30.0011;29.7859;-256.751;-256.262;-256.692;-256.895;-256.942;-255.988;9:47:55;0.2152;;
3396;29.9933;29.7781;-256.751;-256.254;-256.692;-256.895;-256.935;-255.988;9:47:56;0.2152;;
3397;29.9933;29.7859;-256.751;-256.262;-256.7;-256.895;-256.942;-255.988;9:47:56;0.2074;;
3398;30.0011;29.7859;-256.751;-256.262;-256.692;-256.903;-256.95;-255.988;9:47:57;0.2152;;
3399;29.9933;29.7859;-256.755;-256.254;-256.692;-256.895;-256.942;-255.988;9:47:57;0.2074;;
3400;30.0011;29.7859;-256.751;-256.262;-256.7;-256.903;-256.942;-255.98;9:47:58;0.2152;;
3401;30.009;29.7938;-256.751;-256.254;-256.692;-256.895;-256.942;-255.988;9:47:58;0.2152;;
3402;30.0011;29.7859;-256.755;-256.262;-256.692;-256.895;-256.942;-255.988;9:47:59;0.2152;;
3403;30.009;29.8016;-256.751;-256.254;-256.692;-256.895;-256.942;-255.988;9:47:59;0.2074;;
3404;30.009;29.7938;-256.747;-256.262;-256.692;-256.895;-256.942;-255.988;9:48:00;0.2152;;
3405;30.0168;29.8016;-256.751;-256.254;-256.684;-256.903;-256.942;-255.988;9:48:00;0.2152;;
3406;30.0246;29.7938;-256.751;-256.262;-256.684;-256.895;-256.942;-255.988;9:48:01;0.2308;;
3407;30.0246;29.8094;-256.751;-256.254;-256.692;-256.895;-256.942;-255.988;9:48:01;0.2152;;
3408;30.0246;29.8172;-256.755;-256.254;-256.684;-256.903;-256.942;-255.988;9:48:02;0.2074;;
3409;30.0246;29.8016;-256.751;-256.254;-256.684;-256.895;-256.935;-255.98;9:48:02;0.223;;
3410;30.0285;29.8172;-256.751;-256.254;-256.684;-256.903;-256.935;-255.98;9:48:03;0.2113;;
3411;30.0285;29.8172;-256.755;-256.254;-256.692;-256.903;-256.935;-255.972;9:48:03;0.2113;;
3412;30.0324;29.8094;-256.755;-256.25;-256.684;-256.895;-256.942;-255.988;9:48:04;0.223;;
3413;30.0324;29.8094;-256.755;-256.262;-256.692;-256.903;-256.935;-255.98;9:48:04;0.223;;
3414;30.0324;29.8172;-256.755;-256.254;-256.684;-256.903;-256.935;-255.988;9:48:05;0.2152;;
3415;30.0324;29.8172;-256.755;-256.262;-256.692;-256.895;-256.942;-255.972;9:48:05;0.2152;;
3416;30.0324;29.8172;-256.755;-256.254;-256.692;-256.895;-256.942;-255.98;9:48:06;0.2152;;
3417;30.0403;29.8172;-256.747;-256.262;-256.692;-256.903;-256.935;-255.98;9:48:06;0.2231;;
3418;30.0363;29.8251;-256.755;-256.262;-256.684;-256.895;-256.935;-255.98;9:48:07;0.2112;;
3419;30.0363;29.8251;-256.755;-256.262;-256.692;-256.895;-256.935;-255.98;9:48:07;0.2112;;
3420;30.0363;29.8251;-256.758;-256.262;-256.692;-256.895;-256.942;-255.988;9:48:08;0.2112;;
3421;30.0403;29.8251;-256.755;-256.262;-256.684;-256.895;-256.942;-255.98;9:48:08;0.2152;;
3422;30.0403;29.8251;-256.755;-256.262;-256.7;-256.903;-256.95;-255.98;9:48:09;0.2152;;
3423;30.0481;29.8251;-256.751;-256.269;-256.692;-256.895;-256.935;-255.988;9:48:09;0.223;;
3424;30.0403;29.8172;-256.755;-256.262;-256.692;-256.903;-256.935;-255.98;9:48:10;0.2231;;
3425;30.052;29.8329;-256.755;-256.262;-256.684;-256.895;-256.942;-255.988;9:48:10;0.2191;;
3426;30.0442;29.8251;-256.755;-256.254;-256.692;-256.895;-256.935;-255.988;9:48:11;0.2191;;
3427;30.052;29.8172;-256.755;-256.254;-256.692;-256.895;-256.942;-255.98;9:48:11;0.2348;;
3428;30.052;29.8329;-256.751;-256.262;-256.692;-256.903;-256.935;-255.988;9:48:12;0.2191;;
3429;30.0676;29.8251;-256.751;-256.254;-256.684;-256.895;-256.942;-255.988;9:48:12;0.2425;;
3430;30.0676;29.8407;-256.755;-256.262;-256.692;-256.895;-256.942;-255.98;9:48:13;0.2269;;
3431;30.0676;29.8251;-256.751;-256.262;-256.692;-256.895;-256.942;-255.988;9:48:13;0.2425;;
3432;30.0676;29.8329;-256.758;-256.262;-256.692;-256.903;-256.942;-255.98;9:48:14;0.2347;;
3433;30.0676;29.8329;-256.755;-256.262;-256.7;-256.895;-256.942;-255.98;9:48:14;0.2347;;
3434;30.0755;29.8407;-256.758;-256.254;-256.692;-256.903;-256.942;-255.98;9:48:15;0.2348;;
3435;30.0755;29.8407;-256.755;-256.262;-256.7;-256.895;-256.95;-255.988;9:48:15;0.2348;;
3436;30.0676;29.8329;-256.755;-256.262;-256.692;-256.895;-256.935;-255.988;9:48:16;0.2347;;
3437;30.0598;29.8407;-256.758;-256.262;-256.7;-256.895;-256.95;-255.98;9:48:16;0.2191;;
3438;30.0598;29.8329;-256.755;-256.254;-256.692;-256.903;-256.942;-255.988;9:48:17;0.2269;;
3439;30.0598;29.8407;-256.755;-256.262;-256.7;-256.895;-256.95;-255.98;9:48:17;0.2191;;
3440;30.0598;29.8329;-256.751;-256.262;-256.692;-256.895;-256.95;-255.988;9:48:18;0.2269;;
3441;30.0676;29.8329;-256.755;-256.262;-256.7;-256.895;-256.95;-255.988;9:48:18;0.2347;;
3442;30.0598;29.8329;-256.755;-256.262;-256.7;-256.903;-256.942;-255.98;9:48:19;0.2269;;
3443;30.0598;29.8329;-256.755;-256.254;-256.7;-256.888;-256.95;-255.988;9:48:19;0.2269;;
3444;30.052;29.8329;-256.755;-256.262;-256.692;-256.903;-256.95;-255.98;9:48:20;0.2191;;
3445;30.052;29.8329;-256.755;-256.262;-256.692;-256.895;-256.95;-255.988;9:48:20;0.2191;;
3446;30.052;29.8251;-256.751;-256.269;-256.7;-256.895;-256.942;-255.98;9:48:21;0.2269;;
3447;30.0442;29.8251;-256.755;-256.262;-256.692;-256.895;-256.942;-255.98;9:48:21;0.2191;;
3448;30.0403;29.8329;-256.755;-256.269;-256.692;-256.895;-256.95;-255.988;9:48:22;0.2074;;
3449;30.0403;29.8251;-256.751;-256.262;-256.692;-256.903;-256.935;-255.988;9:48:22;0.2152;;
3450;30.0403;29.8251;-256.755;-256.262;-256.7;-256.895;-256.942;-255.98;9:48:23;0.2152;;
3451;30.0403;29.8172;-256.755;-256.262;-256.692;-256.903;-256.942;-255.972;9:48:23;0.2231;;
3452;30.0403;29.8172;-256.755;-256.254;-256.692;-256.895;-256.942;-255.988;9:48:24;0.2231;;
3453;30.0403;29.8172;-256.755;-256.262;-256.7;-256.895;-256.935;-255.98;9:48:24;0.2231;;
3454;30.0403;29.8251;-256.755;-256.262;-256.692;-256.903;-256.935;-255.988;9:48:25;0.2152;;
3455;30.0363;29.8172;-256.755;-256.258;-256.692;-256.895;-256.935;-255.972;9:48:25;0.2191;;
3456;30.0363;29.8172;-256.751;-256.262;-256.692;-256.903;-256.935;-255.988;9:48:26;0.2191;;
3457;30.0363;29.8251;-256.755;-256.254;-256.692;-256.895;-256.935;-255.98;9:48:26;0.2112;;
3458;30.0363;29.8172;-256.758;-256.258;-256.692;-256.903;-256.942;-255.98;9:48:27;0.2191;;
3459;30.0324;29.8094;-256.751;-256.254;-256.692;-256.895;-256.942;-255.98;9:48:27;0.223;;
3460;30.0324;29.8094;-256.755;-256.254;-256.692;-256.903;-256.95;-255.988;9:48:28;0.223;;
3461;30.0363;29.8094;-256.755;-256.262;-256.692;-256.895;-256.942;-255.98;9:48:28;0.2269;;
3462;30.0324;29.8094;-256.751;-256.254;-256.692;-256.903;-256.935;-255.98;9:48:29;0.223;;
3463;30.0363;29.8094;-256.755;-256.262;-256.692;-256.895;-256.935;-255.98;9:48:29;0.2269;;
3464;30.0363;29.8016;-256.751;-256.262;-256.692;-256.895;-256.927;-255.988;9:48:30;0.2347;;
3465;30.0324;29.8016;-256.751;-256.254;-256.684;-256.895;-256.935;-255.988;9:48:30;0.2308;;
3466;30.0285;29.8016;-256.751;-256.25;-256.692;-256.895;-256.935;-255.988;9:48:31;0.2269;;
3467;30.0285;29.8016;-256.751;-256.262;-256.684;-256.895;-256.927;-255.988;9:48:31;0.2269;;
3468;30.0324;29.8016;-256.751;-256.254;-256.684;-256.895;-256.927;-255.98;9:48:32;0.2308;;
3469;30.0285;29.7938;-256.751;-256.254;-256.692;-256.895;-256.935;-255.988;9:48:32;0.2347;;
3470;30.0246;29.7938;-256.747;-256.262;-256.692;-256.895;-256.942;-255.98;9:48:33;0.2308;;
3471;30.0246;29.7938;-256.751;-256.254;-256.692;-256.903;-256.935;-255.988;9:48:33;0.2308;;
3472;30.0168;29.7859;-256.755;-256.254;-256.684;-256.895;-256.935;-255.988;9:48:34;0.2309;;
3473;30.0168;29.7859;-256.751;-256.254;-256.692;-256.903;-256.935;-255.988;9:48:34;0.2309;;
3474;30.0168;29.7859;-256.751;-256.254;-256.692;-256.895;-256.942;-255.98;9:48:35;0.2309;;
3475;30.009;29.7859;-256.751;-256.258;-256.692;-256.903;-256.942;-255.988;9:48:35;0.2231;;
3476;30.009;29.7859;-256.755;-256.262;-256.692;-256.903;-256.935;-255.98;9:48:36;0.2231;;
3477;30.009;29.7781;-256.751;-256.25;-256.692;-256.895;-256.942;-255.98;9:48:36;0.2309;;
3478;30.0011;29.7859;-256.755;-256.254;-256.692;-256.888;-256.942;-255.98;9:48:37;0.2152;;
3479;30.009;29.7781;-256.751;-256.25;-256.7;-256.895;-256.942;-255.988;9:48:37;0.2309;;
3480;30.0011;29.7781;-256.751;-256.254;-256.684;-256.888;-256.942;-255.988;9:48:38;0.223;;
3481;29.9933;29.7703;-256.755;-256.254;-256.692;-256.895;-256.95;-255.988;9:48:38;0.223;;
3482;30.0011;29.7703;-256.751;-256.25;-256.692;-256.895;-256.935;-255.988;9:48:39;0.2308;;
3483;30.0011;29.7781;-256.755;-256.254;-256.692;-256.888;-256.942;-255.996;9:48:39;0.223;;
3484;29.9855;29.7781;-256.755;-256.254;-256.692;-256.895;-256.942;-255.98;9:48:40;0.2074;;
3485;29.9933;29.7703;-256.755;-256.262;-256.684;-256.895;-256.942;-255.996;9:48:40;0.223;;
3486;29.9933;29.7625;-256.751;-256.254;-256.684;-256.895;-256.942;-255.988;9:48:41;0.2308;;
3487;29.9933;29.7703;-256.758;-256.254;-256.692;-256.903;-256.935;-255.98;9:48:41;0.223;;
3488;29.9855;29.7625;-256.755;-256.262;-256.692;-256.895;-256.942;-255.988;9:48:42;0.223;;
3489;29.9855;29.7625;-256.751;-256.254;-256.692;-256.895;-256.935;-255.988;9:48:42;0.223;;
3490;29.9855;29.7625;-256.751;-256.262;-256.692;-256.903;-256.935;-255.988;9:48:43;0.223;;
3491;29.9777;29.7625;-256.755;-256.254;-256.692;-256.895;-256.942;-255.988;9:48:43;0.2152;;
3492;29.9855;29.7625;-256.755;-256.262;-256.684;-256.895;-256.942;-255.988;9:48:44;0.223;;
3493;29.9855;29.7703;-256.755;-256.262;-256.692;-256.895;-256.942;-255.988;9:48:44;0.2152;;
3494;29.9855;29.7546;-256.751;-256.262;-256.684;-256.903;-256.942;-255.988;9:48:45;0.2309;;
3495;29.9777;29.7625;-256.751;-256.254;-256.692;-256.895;-256.942;-255.996;9:48:45;0.2152;;
3496;29.9855;29.7625;-256.751;-256.254;-256.684;-256.888;-256.935;-255.988;9:48:46;0.223;;
3497;29.9855;29.7625;-256.751;-256.254;-256.692;-256.895;-256.935;-255.988;9:48:46;0.223;;
3498;29.9855;29.7625;-256.755;-256.262;-256.684;-256.888;-256.935;-255.98;9:48:47;0.223;;
3499;29.9855;29.7625;-256.755;-256.254;-256.684;-256.895;-256.935;-255.988;9:48:47;0.223;;
3500;29.9855;29.7625;-256.755;-256.254;-256.692;-256.895;-256.942;-255.988;9:48:48;0.223;;
3501;29.9933;29.7625;-256.751;-256.254;-256.692;-256.895;-256.942;-255.988;9:48:48;0.2308;;
3502;29.9933;29.7625;-256.751;-256.262;-256.692;-256.903;-256.935;-255.98;9:48:49;0.2308;;
3503;29.9933;29.7546;-256.755;-256.262;-256.684;-256.895;-256.942;-255.988;9:48:49;0.2387;;
3504;29.9933;29.7625;-256.751;-256.25;-256.692;-256.903;-256.935;-255.98;9:48:50;0.2308;;
3505;29.9855;29.7625;-256.751;-256.254;-256.692;-256.895;-256.942;-255.98;9:48:50;0.223;;
3506;29.9933;29.7703;-256.751;-256.254;-256.692;-256.903;-256.935;-255.988;9:48:51;0.223;;
3507;29.9933;29.7625;-256.755;-256.262;-256.692;-256.895;-256.935;-255.988;9:48:51;0.2308;;
3508;30.0011;29.7625;-256.747;-256.262;-256.684;-256.903;-256.935;-255.988;9:48:52;0.2386;;
3509;30.0011;29.7703;-256.751;-256.254;-256.692;-256.895;-256.927;-255.98;9:48:52;0.2308;;
3510;30.0011;29.7703;-256.751;-256.254;-256.684;-256.903;-256.942;-255.988;9:48:53;0.2308;;
3511;30.0011;29.7703;-256.755;-256.254;-256.692;-256.895;-256.927;-255.988;9:48:53;0.2308;;
3512;30.0011;29.7703;-256.751;-256.254;-256.692;-256.895;-256.935;-255.98;9:48:54;0.2308;;
3513;30.0011;29.7703;-256.751;-256.262;-256.684;-256.895;-256.927;-255.988;9:48:54;0.2308;;
3514;29.9933;29.7703;-256.751;-256.254;-256.692;-256.895;-256.935;-255.98;9:48:55;0.223;;
3515;29.9933;29.7781;-256.755;-256.254;-256.684;-256.888;-256.935;-255.988;9:48:55;0.2152;;
3516;30.009;29.7703;-256.751;-256.254;-256.692;-256.895;-256.935;-255.988;9:48:56;0.2387;;
3517;30.009;29.7703;-256.751;-256.262;-256.684;-256.888;-256.935;-255.98;9:48:56;0.2387;;
3518;30.0011;29.7781;-256.751;-256.254;-256.692;-256.895;-256.942;-255.988;9:48:57;0.223;;
3519;30.0168;29.7781;-256.755;-256.254;-256.692;-256.895;-256.935;-255.988;9:48:57;0.2387;;
3520;30.0168;29.7781;-256.751;-256.262;-256.684;-256.895;-256.942;-255.98;9:48:58;0.2387;;
3521;30.0168;29.7781;-256.751;-256.254;-256.684;-256.895;-256.935;-255.98;9:48:58;0.2387;;
3522;30.0246;29.7859;-256.755;-256.262;-256.692;-256.895;-256.935;-255.988;9:48:59;0.2387;;
3523;30.0168;29.7859;-256.755;-256.262;-256.684;-256.888;-256.942;-255.98;9:48:59;0.2309;;
3524;30.0246;29.7859;-256.751;-256.262;-256.692;-256.895;-256.935;-255.988;9:49:00;0.2387;;
3525;30.0285;29.7859;-256.755;-256.262;-256.692;-256.895;-256.942;-255.988;9:49:00;0.2426;;
3526;30.0246;29.7859;-256.755;-256.254;-256.692;-256.895;-256.942;-255.98;9:49:01;0.2387;;
3527;30.0246;29.7859;-256.755;-256.262;-256.692;-256.903;-256.942;-255.98;9:49:01;0.2387;;
3528;30.0285;29.7938;-256.755;-256.262;-256.692;-256.895;-256.942;-255.988;9:49:02;0.2347;;
3529;30.0285;29.7859;-256.751;-256.258;-256.692;-256.895;-256.942;-255.98;9:49:02;0.2426;;
3530;30.0285;29.7938;-256.747;-256.254;-256.692;-256.895;-256.942;-255.972;9:49:03;0.2347;;
3531;30.0324;29.7938;-256.755;-256.254;-256.692;-256.888;-256.942;-255.98;9:49:03;0.2386;;
3532;30.0324;29.8016;-256.751;-256.262;-256.692;-256.888;-256.942;-255.972;9:49:04;0.2308;;
3533;30.0363;29.7938;-256.751;-256.262;-256.692;-256.895;-256.942;-255.972;9:49:04;0.2425;;
3534;30.0363;29.8094;-256.751;-256.25;-256.684;-256.903;-256.942;-255.972;9:49:05;0.2269;;
3535;30.0363;29.8016;-256.751;-256.262;-256.692;-256.888;-256.942;-255.98;9:49:05;0.2347;;
3536;30.0403;29.8016;-256.751;-256.262;-256.692;-256.895;-256.942;-255.98;9:49:06;0.2387;;
3537;30.0363;29.8016;-256.751;-256.262;-256.692;-256.903;-256.942;-255.98;9:49:06;0.2347;;
3538;30.0403;29.8016;-256.751;-256.262;-256.692;-256.895;-256.942;-255.98;9:49:07;0.2387;;
3539;30.0442;29.8094;-256.751;-256.254;-256.684;-256.895;-256.942;-255.98;9:49:07;0.2348;;
3540;30.0403;29.8016;-256.755;-256.262;-256.692;-256.903;-256.942;-255.98;9:49:08;0.2387;;
3541;30.052;29.8172;-256.751;-256.254;-256.692;-256.895;-256.942;-255.988;9:49:08;0.2348;;
3542;30.052;29.8094;-256.755;-256.262;-256.692;-256.895;-256.935;-255.98;9:49:09;0.2426;;
3543;30.0442;29.8094;-256.751;-256.254;-256.7;-256.888;-256.942;-255.988;9:49:09;0.2348;;
3544;30.0598;29.8172;-256.751;-256.262;-256.692;-256.903;-256.942;-255.98;9:49:10;0.2426;;
3545;30.052;29.8094;-256.755;-256.254;-256.692;-256.895;-256.942;-255.98;9:49:10;0.2426;;
3546;30.052;29.8094;-256.751;-256.262;-256.692;-256.895;-256.942;-255.988;9:49:11;0.2426;;
3547;30.0598;29.8016;-256.751;-256.262;-256.7;-256.888;-256.942;-255.98;9:49:11;0.2582;;
3548;30.0598;29.8094;-256.751;-256.262;-256.692;-256.895;-256.95;-255.988;9:49:12;0.2504;;
3549;30.0598;29.8016;-256.751;-256.254;-256.692;-256.895;-256.95;-255.988;9:49:12;0.2582;;
3550;30.052;29.8094;-256.755;-256.262;-256.692;-256.895;-256.942;-255.98;9:49:13;0.2426;;
3551;30.052;29.7938;-256.751;-256.254;-256.684;-256.888;-256.942;-255.98;9:49:13;0.2582;;
3552;30.0676;29.8016;-256.751;-256.254;-256.692;-256.895;-256.942;-255.988;9:49:14;0.266;;
3553;30.0598;29.8016;-256.755;-256.262;-256.692;-256.895;-256.942;-255.972;9:49:14;0.2582;;
3554;30.052;29.8016;-256.755;-256.254;-256.692;-256.888;-256.95;-255.988;9:49:15;0.2504;;
3555;30.052;29.8016;-256.751;-256.254;-256.684;-256.895;-256.95;-255.98;9:49:15;0.2504;;
3556;30.052;29.8016;-256.751;-256.262;-256.692;-256.895;-256.95;-255.98;9:49:16;0.2504;;
3557;30.052;29.7938;-256.751;-256.254;-256.692;-256.895;-256.942;-255.98;9:49:16;0.2582;;
3558;30.0442;29.7938;-256.747;-256.262;-256.692;-256.895;-256.958;-255.98;9:49:17;0.2504;;
3559;30.052;29.8016;-256.751;-256.254;-256.684;-256.903;-256.942;-255.972;9:49:17;0.2504;;
3560;30.052;29.7938;-256.751;-256.258;-256.684;-256.903;-256.958;-255.988;9:49:18;0.2582;;
3561;30.0403;29.7938;-256.751;-256.254;-256.684;-256.895;-256.95;-255.98;9:49:18;0.2465;;
3562;30.0442;29.8016;-256.751;-256.254;-256.676;-256.895;-256.942;-255.98;9:49:19;0.2426;;
3563;30.0442;29.8016;-256.755;-256.254;-256.684;-256.903;-256.942;-255.988;9:49:19;0.2426;;
3564;30.0363;29.8016;-256.751;-256.254;-256.676;-256.903;-256.942;-255.98;9:49:20;0.2347;;
3565;30.0403;29.8016;-256.751;-256.254;-256.692;-256.895;-256.942;-255.98;9:49:20;0.2387;;
3566;30.0363;29.8016;-256.755;-256.262;-256.676;-256.895;-256.942;-255.98;9:49:21;0.2347;;
3567;30.0324;29.7938;-256.751;-256.254;-256.684;-256.895;-256.935;-255.988;9:49:21;0.2386;;
3568;30.0363;29.8016;-256.751;-256.254;-256.676;-256.895;-256.942;-255.98;9:49:22;0.2347;;
3569;30.0324;29.7938;-256.755;-256.254;-256.684;-256.895;-256.942;-255.972;9:49:22;0.2386;;
3570;30.0324;29.7938;-256.755;-256.254;-256.684;-256.903;-256.942;-255.972;9:49:23;0.2386;;
3571;30.0285;29.7938;-256.751;-256.254;-256.684;-256.895;-256.935;-255.964;9:49:23;0.2347;;
3572;30.0324;29.7938;-256.755;-256.254;-256.684;-256.895;-256.942;-255.972;9:49:24;0.2386;;
3573;30.0285;29.7859;-256.751;-256.254;-256.676;-256.895;-256.935;-255.964;9:49:24;0.2426;;
3574;30.0324;29.7938;-256.751;-256.254;-256.684;-256.888;-256.935;-255.964;9:49:25;0.2386;;
3575;30.0285;29.7938;-256.755;-256.262;-256.684;-256.895;-256.935;-255.964;9:49:25;0.2347;;
3576;30.0246;29.7859;-256.755;-256.254;-256.684;-256.888;-256.927;-255.972;9:49:26;0.2387;;
3577;30.0285;29.7859;-256.751;-256.254;-256.684;-256.888;-256.935;-255.964;9:49:26;0.2426;;
3578;30.0246;29.7781;-256.751;-256.254;-256.684;-256.895;-256.935;-255.972;9:49:27;0.2465;;
3579;30.0285;29.7781;-256.751;-256.254;-256.692;-256.888;-256.942;-255.972;9:49:27;0.2504;;
3580;30.0246;29.7859;-256.747;-256.262;-256.692;-256.888;-256.95;-255.964;9:49:28;0.2387;;
3581;30.0246;29.7781;-256.751;-256.262;-256.692;-256.895;-256.95;-255.964;9:49:28;0.2465;;
