Number;DT1;DT2;DT3;DT4;DT5;DT6;DT7;DT8;P_now;T_imp;K_prop;K_int;T_stab;Time
202;27.5871;27.5284;27.2076;-256.277;-256.684;-256.872;-256.927;-255.988;0;None;1000;1000;None;2025-04-24 15:39:44.013
203;27.5793;27.5206;27.2076;-256.277;-256.692;-256.88;-256.919;-255.972;0;None;1000;1000;None;2025-04-24 15:39:44.513
204;27.5793;27.5206;27.2076;-256.277;-256.692;-256.88;-256.927;-255.98;0;None;1000;1000;None;2025-04-24 15:39:45.012
205;27.5793;27.5128;27.1998;-256.277;-256.684;-256.88;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:39:45.513
206;27.5793;27.5206;27.2076;-256.277;-256.7;-256.888;-256.927;-255.98;0;None;1000;1000;None;2025-04-24 15:39:46.013
207;27.5793;27.5128;27.2076;-256.269;-256.692;-256.88;-256.927;-255.98;0;None;1000;1000;None;2025-04-24 15:39:46.513
208;27.5793;27.5206;27.1998;-256.277;-256.684;-256.88;-256.927;-255.98;0;None;1000;1000;None;2025-04-24 15:39:47.012
209;27.5793;27.5206;27.1998;-256.269;-256.684;-256.88;-256.927;-255.98;0;None;1000;1000;None;2025-04-24 15:39:47.513
210;27.5754;27.5206;27.2076;-256.277;-256.692;-256.888;-256.935;-255.98;0;None;1000;1000;None;2025-04-24 15:39:48.013
211;27.5871;27.5128;27.1998;-256.285;-256.684;-256.872;-256.927;-255.988;0;None;1000;1000;None;2025-04-24 15:39:48.513
212;27.5793;27.5206;27.1998;-256.277;-256.692;-256.888;-256.927;-255.98;0;None;1000;1000;None;2025-04-24 15:39:49.013
213;27.5754;27.5206;27.2076;-256.277;-256.692;-256.88;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:39:49.512
214;27.5832;27.5128;27.2076;-256.277;-256.684;-256.872;-256.915;-255.98;0;None;1000;1000;None;2025-04-24 15:39:50.012
215;27.5793;27.5206;27.1998;-256.277;-256.692;-256.88;-256.927;-255.98;0;None;1000;1000;None;2025-04-24 15:39:50.513
216;27.5793;27.5284;27.2076;-256.277;-256.684;-256.88;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:39:51.013
217;27.5871;27.5206;27.2076;-256.277;-256.692;-256.872;-256.927;-255.98;0;None;1000;1000;None;2025-04-24 15:39:51.513
218;27.5793;27.5206;27.1998;-256.269;-256.684;-256.88;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:39:52.012
219;27.5871;27.5284;27.1998;-256.277;-256.684;-256.88;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:39:52.512
220;27.5871;27.5206;27.2076;-256.277;-256.676;-256.872;-256.931;-255.988;0;None;1000;1000;None;2025-04-24 15:39:53.014
221;27.5949;27.5206;27.1998;-256.277;-256.684;-256.88;-256.919;-255.988;0;None;1000;1000;None;2025-04-24 15:39:53.513
222;27.5871;27.5206;27.2076;-256.269;-256.684;-256.872;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:39:54.013
223;27.5871;27.5206;27.2076;-256.277;-256.684;-256.872;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:39:54.513
224;27.5949;27.5284;27.2076;-256.277;-256.684;-256.88;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:39:55.012
225;27.5871;27.5206;27.2076;-256.269;-256.692;-256.872;-256.919;-255.988;0;None;1000;1000;None;2025-04-24 15:39:55.513
226;27.5871;27.5206;27.2076;-256.277;-256.684;-256.872;-256.919;-255.988;0;None;1000;1000;None;2025-04-24 15:39:56.013
227;27.5793;27.5128;27.2076;-256.277;-256.684;-256.88;-256.927;-255.98;0;None;1000;1000;None;2025-04-24 15:39:56.512
228;27.5871;27.5206;27.1998;-256.269;-256.684;-256.872;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:39:57.012
229;27.5871;27.5206;27.2154;-256.277;-256.684;-256.872;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:39:57.513
230;27.5871;27.5206;27.2154;-256.277;-256.684;-256.872;-256.915;-255.988;0;None;1000;1000;None;2025-04-24 15:39:58.013
231;27.5871;27.5284;27.2154;-256.269;-256.684;-256.88;-256.927;-255.98;0;None;1000;1000;None;2025-04-24 15:39:58.513
232;27.5871;27.5206;27.2154;-256.285;-256.684;-256.872;-256.919;-255.988;0;None;1000;1000;None;2025-04-24 15:39:59.012
233;27.5871;27.5206;27.2154;-256.277;-256.684;-256.872;-256.919;-255.988;0;None;1000;1000;None;2025-04-24 15:39:59.513
234;27.5793;27.5206;27.2154;-256.277;-256.692;-256.872;-256.919;-255.988;0;None;1000;1000;None;2025-04-24 15:40:00.013
235;27.5754;27.5206;27.2232;-256.277;-256.684;-256.872;-256.919;-255.988;0;None;1000;1000;None;2025-04-24 15:40:00.513
236;27.5793;27.5206;27.2232;-256.269;-256.692;-256.88;-256.927;-255.98;0;None;1000;1000;None;2025-04-24 15:40:01.012
237;27.5754;27.5206;27.2232;-256.277;-256.676;-256.872;-256.927;-255.988;0;None;1000;1000;None;2025-04-24 15:40:01.513
238;27.5793;27.5206;27.2154;-256.277;-256.684;-256.872;-256.927;-255.98;0;None;1000;1000;None;2025-04-24 15:40:02.012
239;27.5754;27.5206;27.2232;-256.285;-256.684;-256.872;-256.927;-255.972;0;None;1000;1000;None;2025-04-24 15:40:02.515
240;27.5793;27.5206;27.2232;-256.277;-256.684;-256.88;-256.935;-255.98;0;None;1000;1000;None;2025-04-24 15:40:03.013
241;27.5793;27.5206;27.2232;-256.277;-256.676;-256.872;-256.927;-255.988;0;None;1000;1000;None;2025-04-24 15:40:03.512
242;27.5793;27.5206;27.2232;-256.285;-256.676;-256.88;-256.927;-255.98;0;None;1000;1000;None;2025-04-24 15:40:04.013
243;27.5793;27.5128;27.2232;-256.285;-256.684;-256.88;-256.927;-255.98;0;None;1000;1000;None;2025-04-24 15:40:04.513
244;27.5793;27.5206;27.2154;-256.285;-256.684;-256.872;-256.927;-255.988;0;None;1000;1000;None;2025-04-24 15:40:05.013
245;27.5793;27.5206;27.2232;-256.285;-256.684;-256.88;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:40:05.513
246;27.5793;27.5206;27.2232;-256.285;-256.684;-256.88;-256.927;-255.98;0;None;1000;1000;None;2025-04-24 15:40:06.013
247;27.5754;27.5206;27.2154;-256.285;-256.684;-256.872;-256.927;-255.972;0;None;1000;1000;None;2025-04-24 15:40:06.513
248;27.5793;27.5206;27.2232;-256.277;-256.684;-256.872;-256.927;-255.98;0;None;1000;1000;None;2025-04-24 15:40:07.013
249;27.5754;27.5128;27.2154;-256.285;-256.684;-256.88;-256.919;-255.972;0;None;1000;1000;None;2025-04-24 15:40:07.513
250;27.5793;27.5206;27.2154;-256.277;-256.684;-256.88;-256.927;-255.972;0;None;1000;1000;None;2025-04-24 15:40:08.012
251;27.5871;27.5284;27.2232;-256.285;-256.684;-256.872;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:40:08.512
252;27.5793;27.5284;27.2154;-256.285;-256.692;-256.88;-256.919;-255.972;0;None;1000;1000;None;2025-04-24 15:40:09.013
253;27.5871;27.5206;27.2154;-256.277;-256.684;-256.872;-256.927;-255.98;0;None;1000;1000;None;2025-04-24 15:40:09.513
254;27.5871;27.5206;27.2154;-256.285;-256.684;-256.88;-256.923;-255.98;0;None;1000;1000;None;2025-04-24 15:40:10.013
255;27.5871;27.5284;27.2154;-256.277;-256.692;-256.872;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:40:10.513
256;27.5871;27.5128;27.2154;-256.285;-256.684;-256.88;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:40:11.013
257;27.5871;27.5206;27.2154;-256.285;-256.684;-256.88;-256.919;-255.988;0;None;1000;1000;None;2025-04-24 15:40:11.513
258;27.5871;27.5128;27.2154;-256.277;-256.684;-256.872;-256.927;-255.98;0;None;1000;1000;None;2025-04-24 15:40:12.014
259;27.5871;27.5128;27.2076;-256.285;-256.692;-256.88;-256.927;-255.98;0;None;1000;1000;None;2025-04-24 15:40:12.512
260;27.5871;27.5206;27.2232;-256.285;-256.684;-256.872;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:40:13.012
261;27.5871;27.5128;27.2076;-256.277;-256.676;-256.872;-256.927;-255.972;0;None;1000;1000;None;2025-04-24 15:40:13.512
262;27.5871;27.5128;27.2076;-256.285;-256.692;-256.872;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:40:14.012
263;27.5871;27.5206;27.2154;-256.285;-256.676;-256.872;-256.915;-255.98;0;None;1000;1000;None;2025-04-24 15:40:14.514
264;27.5871;27.5206;27.2154;-256.277;-256.684;-256.88;-256.919;-255.988;0;None;1000;1000;None;2025-04-24 15:40:15.012
265;27.5871;27.5206;27.2154;-256.285;-256.684;-256.88;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:40:15.513
266;27.5949;27.5206;27.2232;-256.285;-256.684;-256.88;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:40:16.013
267;27.5871;27.5206;27.2232;-256.277;-256.684;-256.872;-256.919;-255.972;0;None;1000;1000;None;2025-04-24 15:40:16.513
268;27.5949;27.5206;27.2154;-256.277;-256.684;-256.88;-256.919;-255.988;0;None;1000;1000;None;2025-04-24 15:40:17.013
269;27.5871;27.5206;27.2232;-256.285;-256.692;-256.88;-256.919;-255.988;0;None;1000;1000;None;2025-04-24 15:40:17.514
270;27.5949;27.5206;27.2154;-256.277;-256.684;-256.872;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:40:18.012
271;27.5871;27.5128;27.2311;-256.285;-256.692;-256.88;-256.927;-255.98;0;None;1000;1000;None;2025-04-24 15:40:18.513
272;27.5871;27.5128;27.2311;-256.285;-256.684;-256.872;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:40:19.013
273;27.5949;27.5128;27.2311;-256.285;-256.692;-256.872;-256.927;-255.98;0;None;1000;1000;None;2025-04-24 15:40:19.513
274;27.5949;27.5206;27.2311;-256.285;-256.684;-256.872;-256.927;-255.98;0;None;1000;1000;None;2025-04-24 15:40:20.013
275;27.5949;27.5128;27.2389;-256.277;-256.684;-256.872;-256.919;-255.972;0;None;1000;1000;None;2025-04-24 15:40:20.513
276;27.5949;27.5128;27.2389;-256.285;-256.692;-256.872;-256.927;-255.98;0;None;1000;1000;None;2025-04-24 15:40:21.013
277;27.5949;27.5206;27.2389;-256.277;-256.692;-256.872;-256.919;-255.988;0;None;1000;1000;None;2025-04-24 15:40:21.513
278;27.5949;27.5284;27.2389;-256.285;-256.684;-256.872;-256.927;-255.972;0;None;1000;1000;None;2025-04-24 15:40:22.013
279;27.5949;27.5284;27.2389;-256.277;-256.692;-256.864;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:40:22.513
280;27.5871;27.5362;27.2389;-256.277;-256.684;-256.872;-256.927;-255.98;0;None;1000;1000;None;2025-04-24 15:40:23.013
281;27.5793;27.5284;27.2467;-256.277;-256.692;-256.864;-256.927;-255.98;0;None;1000;1000;None;2025-04-24 15:40:23.513
282;27.5832;27.5284;27.2389;-256.285;-256.684;-256.872;-256.927;-255.98;0;None;1000;1000;None;2025-04-24 15:40:24.012
283;27.5949;27.5284;27.2311;-256.277;-256.684;-256.872;-256.927;-255.98;0;None;1000;1000;None;2025-04-24 15:40:24.513
284;27.5871;27.5362;27.2467;-256.277;-256.684;-256.88;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:40:25.013
285;27.5871;27.5362;27.2389;-256.277;-256.684;-256.872;-256.919;-255.988;0;None;1000;1000;None;2025-04-24 15:40:25.513
286;27.5871;27.5362;27.2467;-256.277;-256.684;-256.872;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:40:26.013
287;27.5871;27.5362;27.2389;-256.269;-256.684;-256.88;-256.927;-255.988;0;None;1000;1000;None;2025-04-24 15:40:26.515
288;27.5793;27.5284;27.2467;-256.269;-256.684;-256.872;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:40:27.012
289;27.5871;27.5284;27.2467;-256.269;-256.676;-256.872;-256.923;-255.98;0;None;1000;1000;None;2025-04-24 15:40:27.513
290;27.5949;27.5284;27.2545;-256.269;-256.684;-256.872;-256.927;-255.98;0;None;1000;1000;None;2025-04-24 15:40:28.013
291;27.5871;27.5284;27.2467;-256.269;-256.684;-256.872;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:40:28.514
292;27.5871;27.5362;27.2545;-256.269;-256.676;-256.872;-256.927;-255.988;0;None;1000;1000;None;2025-04-24 15:40:29.013
293;27.5871;27.5284;27.2467;-256.277;-256.684;-256.872;-256.927;-255.98;0;None;1000;1000;None;2025-04-24 15:40:29.513
294;27.5949;27.5284;27.2545;-256.277;-256.676;-256.872;-256.927;-255.98;0;None;1000;1000;None;2025-04-24 15:40:30.014
295;27.5871;27.5284;27.2467;-256.277;-256.684;-256.872;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:40:30.513
296;27.5871;27.5284;27.2467;-256.269;-256.684;-256.88;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:40:31.013
297;27.5793;27.5284;27.2467;-256.277;-256.684;-256.872;-256.927;-255.98;0;None;1000;1000;None;2025-04-24 15:40:31.513
298;27.5754;27.5206;27.2389;-256.277;-256.684;-256.872;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:40:32.013
299;27.5832;27.5284;27.2545;-256.277;-256.684;-256.88;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:40:32.514
300;27.5793;27.5284;27.2624;-256.277;-256.684;-256.88;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:40:33.015
301;27.5754;27.5284;27.2624;-256.277;-256.684;-256.872;-256.919;-255.972;0;None;1000;1000;None;2025-04-24 15:40:33.513
302;27.5754;27.5284;27.2545;-256.277;-256.684;-256.88;-256.927;-255.98;0;None;1000;1000;None;2025-04-24 15:40:34.013
303;27.5793;27.5284;27.2624;-256.277;-256.684;-256.88;-256.915;-255.98;0;None;1000;1000;None;2025-04-24 15:40:34.513
304;27.5793;27.5284;27.2624;-256.277;-256.684;-256.872;-256.923;-255.972;0;None;1000;1000;None;2025-04-24 15:40:35.013
305;27.5793;27.5206;27.2624;-256.285;-256.684;-256.88;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:40:35.513
306;27.5793;27.5206;27.2702;-256.269;-256.676;-256.872;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:40:36.013
307;27.5793;27.5128;27.2702;-256.277;-256.676;-256.88;-256.927;-255.98;0;None;1000;1000;None;2025-04-24 15:40:36.513
308;27.5793;27.5284;27.2702;-256.285;-256.684;-256.872;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:40:37.013
309;27.5793;27.5128;27.2702;-256.277;-256.684;-256.864;-256.919;-255.972;0;None;1000;1000;None;2025-04-24 15:40:37.513
310;27.5793;27.5128;27.2702;-256.285;-256.684;-256.872;-256.927;-255.98;0;None;1000;1000;None;2025-04-24 15:40:38.013
311;27.5871;27.5206;27.2702;-256.277;-256.684;-256.872;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:40:38.513
312;27.5793;27.5206;27.2702;-256.277;-256.684;-256.872;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:40:39.013
313;27.5793;27.5128;27.2702;-256.277;-256.676;-256.872;-256.927;-255.972;0;None;1000;1000;None;2025-04-24 15:40:39.515
314;27.5949;27.5206;27.2702;-256.277;-256.684;-256.88;-256.927;-255.988;0;None;1000;1000;None;2025-04-24 15:40:40.013
315;27.5871;27.5128;27.2624;-256.277;-256.676;-256.88;-256.923;-255.98;0;None;1000;1000;None;2025-04-24 15:40:40.514
316;27.5871;27.5284;27.2702;-256.269;-256.684;-256.88;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:40:41.013
317;27.5871;27.5284;27.2702;-256.277;-256.684;-256.88;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:40:41.514
318;27.5949;27.5206;27.2702;-256.277;-256.676;-256.872;-256.927;-255.972;0;None;1000;1000;None;2025-04-24 15:40:42.013
319;27.5871;27.5284;27.2702;-256.277;-256.684;-256.88;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:40:42.514
320;27.5871;27.5284;27.278;-256.277;-256.684;-256.88;-256.915;-255.98;0;None;1000;1000;None;2025-04-24 15:40:43.013
321;27.5793;27.5206;27.278;-256.277;-256.684;-256.88;-256.915;-255.98;0;None;1000;1000;None;2025-04-24 15:40:43.514
322;27.5949;27.5284;27.2702;-256.277;-256.684;-256.88;-256.919;-255.988;0;None;1000;1000;None;2025-04-24 15:40:44.013
323;27.5871;27.5284;27.2702;-256.277;-256.684;-256.872;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:40:44.514
324;27.5793;27.5206;27.2702;-256.277;-256.684;-256.88;-256.915;-255.98;0;None;1000;1000;None;2025-04-24 15:40:45.013
325;27.5871;27.5284;27.278;-256.277;-256.692;-256.88;-256.915;-255.972;0;None;1000;1000;None;2025-04-24 15:40:45.514
326;27.5871;27.5284;27.278;-256.277;-256.684;-256.872;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:40:46.012
327;27.5871;27.5206;27.2858;-256.285;-256.692;-256.88;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:40:46.513
328;27.5949;27.5284;27.2858;-256.269;-256.684;-256.88;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:40:47.013
329;27.5871;27.5284;27.278;-256.277;-256.684;-256.872;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:40:47.513
330;27.5871;27.5206;27.2702;-256.277;-256.684;-256.88;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:40:48.013
331;27.5793;27.5206;27.2858;-256.277;-256.684;-256.88;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:40:48.515
332;27.5754;27.5206;27.278;-256.277;-256.692;-256.88;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:40:49.013
333;27.5793;27.5128;27.278;-256.269;-256.684;-256.88;-256.915;-255.98;0;None;1000;1000;None;2025-04-24 15:40:49.513
334;27.5793;27.5206;27.278;-256.269;-256.684;-256.872;-256.915;-255.972;0;None;1000;1000;None;2025-04-24 15:40:50.013
335;27.5793;27.5206;27.2858;-256.277;-256.684;-256.88;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:40:50.514
336;27.5793;27.5206;27.278;-256.269;-256.684;-256.872;-256.927;-255.972;0;None;1000;1000;None;2025-04-24 15:40:51.013
337;27.5793;27.5206;27.278;-256.285;-256.676;-256.88;-256.919;-255.988;0;None;1000;1000;None;2025-04-24 15:40:51.513
338;27.5793;27.5206;27.278;-256.277;-256.684;-256.88;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:40:52.014
339;27.5871;27.5206;27.278;-256.277;-256.684;-256.88;-256.927;-255.98;0;None;1000;1000;None;2025-04-24 15:40:52.513
340;27.5793;27.5284;27.2702;-256.277;-256.684;-256.88;-256.927;-255.98;0;None;1000;1000;None;2025-04-24 15:40:53.013
341;27.5871;27.5206;27.2702;-256.269;-256.684;-256.88;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:40:53.513
342;27.5793;27.5284;27.278;-256.277;-256.684;-256.88;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:40:54.015
343;27.5793;27.5206;27.278;-256.277;-256.684;-256.88;-256.923;-255.98;0;None;1000;1000;None;2025-04-24 15:40:54.514
344;27.5871;27.5284;27.278;-256.277;-256.684;-256.88;-256.927;-255.98;0;None;1000;1000;None;2025-04-24 15:40:55.013
345;27.5754;27.5284;27.278;-256.285;-256.684;-256.872;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:40:55.513
346;27.5793;27.5284;27.278;-256.285;-256.684;-256.88;-256.927;-255.98;0;None;1000;1000;None;2025-04-24 15:40:56.013
347;27.5793;27.5284;27.278;-256.277;-256.692;-256.872;-256.915;-255.98;0;None;1000;1000;None;2025-04-24 15:40:56.514
348;27.5793;27.5284;27.2858;-256.285;-256.692;-256.88;-256.915;-255.98;0;None;1000;1000;None;2025-04-24 15:40:57.008
349;27.5793;27.5284;27.278;-256.285;-256.684;-256.872;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:40:57.513
350;27.5793;27.5284;27.278;-256.285;-256.684;-256.88;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:40:58.013
351;27.5793;27.5284;27.278;-256.293;-256.684;-256.872;-256.915;-255.972;0;None;1000;1000;None;2025-04-24 15:40:58.508
352;27.5871;27.5284;27.278;-256.293;-256.684;-256.88;-256.915;-255.98;0;None;1000;1000;None;2025-04-24 15:40:59.013
353;27.5871;27.5206;27.2858;-256.285;-256.684;-256.88;-256.915;-255.98;0;None;1000;1000;None;2025-04-24 15:40:59.513
354;27.5871;27.5128;27.278;-256.293;-256.684;-256.88;-256.915;-255.98;0;None;1000;1000;None;2025-04-24 15:41:00.015
355;27.5793;27.5206;27.2858;-256.285;-256.692;-256.88;-256.915;-255.972;0;None;1000;1000;None;2025-04-24 15:41:00.513
356;27.5871;27.5128;27.278;-256.285;-256.684;-256.88;-256.915;-255.98;0;None;1000;1000;None;2025-04-24 15:41:01.013
357;27.5871;27.5284;27.2858;-256.285;-256.692;-256.88;-256.915;-255.98;0;None;1000;1000;None;2025-04-24 15:41:01.510
358;27.5871;27.5206;27.278;-256.285;-256.684;-256.88;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:41:02.006
359;27.5949;27.5206;27.278;-256.285;-256.684;-256.88;-256.915;-255.98;0;None;1000;1000;None;2025-04-24 15:41:02.506
360;27.5871;27.5128;27.278;-256.293;-256.692;-256.872;-256.915;-255.98;0;None;1000;1000;None;2025-04-24 15:41:03.010
361;27.5949;27.5206;27.2858;-256.285;-256.692;-256.88;-256.915;-255.972;0;None;1000;1000;None;2025-04-24 15:41:03.513
362;27.5871;27.5206;27.2858;-256.285;-256.692;-256.88;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:41:04.012
363;27.5871;27.5206;27.2858;-256.285;-256.692;-256.88;-256.915;-255.98;0;None;1000;1000;None;2025-04-24 15:41:04.514
364;27.5871;27.5206;27.2858;-256.293;-256.692;-256.88;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:41:05.004
365;27.5871;27.5128;27.2858;-256.285;-256.684;-256.88;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:41:05.511
366;27.5871;27.5206;27.2858;-256.285;-256.692;-256.872;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:41:06.015
367;27.5871;27.5206;27.2937;-256.285;-256.692;-256.872;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:41:06.513
368;27.5871;27.5206;27.2858;-256.277;-256.684;-256.88;-256.915;-255.98;0;None;1000;1000;None;2025-04-24 15:41:07.012
369;27.5871;27.5128;27.2937;-256.277;-256.692;-256.88;-256.915;-255.972;0;None;1000;1000;None;2025-04-24 15:41:07.508
370;27.5793;27.5206;27.2937;-256.285;-256.676;-256.88;-256.915;-255.98;0;None;1000;1000;None;2025-04-24 15:41:08.009
371;27.5871;27.5206;27.2858;-256.277;-256.684;-256.888;-256.915;-255.972;0;None;1000;1000;None;2025-04-24 15:41:08.503
372;27.5871;27.5206;27.3015;-256.269;-256.692;-256.88;-256.915;-255.98;0;None;1000;1000;None;2025-04-24 15:41:09.013
373;27.5871;27.5284;27.2937;-256.277;-256.684;-256.888;-256.915;-255.98;0;None;1000;1000;None;2025-04-24 15:41:09.513
374;27.5949;27.5206;27.2858;-256.285;-256.692;-256.88;-256.927;-255.972;0;None;1000;1000;None;2025-04-24 15:41:10.013
375;27.5871;27.5128;27.3093;-256.277;-256.684;-256.888;-256.919;-255.972;0;None;1000;1000;None;2025-04-24 15:41:10.510
376;27.5949;27.5128;27.2937;-256.269;-256.684;-256.88;-256.915;-255.988;0;None;1000;1000;None;2025-04-24 15:41:11.008
377;27.5871;27.5128;27.2937;-256.277;-256.684;-256.88;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:41:11.513
378;27.5871;27.5128;27.2937;-256.269;-256.684;-256.888;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:41:12.013
379;27.5871;27.5128;27.2937;-256.269;-256.684;-256.88;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:41:12.513
380;27.5871;27.5049;27.2937;-256.277;-256.692;-256.88;-256.915;-255.972;0;None;1000;1000;None;2025-04-24 15:41:13.007
381;27.5871;27.5128;27.3015;-256.277;-256.692;-256.88;-256.915;-255.98;0;None;1000;1000;None;2025-04-24 15:41:13.514
382;27.5793;27.5206;27.2937;-256.277;-256.692;-256.88;-256.915;-255.988;0;None;1000;1000;None;2025-04-24 15:41:14.008
383;27.5871;27.5128;27.3093;-256.277;-256.692;-256.888;-256.915;-255.98;0;None;1000;1000;None;2025-04-24 15:41:14.513
384;27.5793;27.5206;27.2937;-256.285;-256.684;-256.88;-256.915;-255.98;0;None;1000;1000;None;2025-04-24 15:41:15.010
385;27.5871;27.5206;27.3015;-256.277;-256.7;-256.888;-256.919;-255.988;0;None;1000;1000;None;2025-04-24 15:41:15.508
386;27.5871;27.5206;27.3015;-256.277;-256.684;-256.88;-256.915;-255.98;0;None;1000;1000;None;2025-04-24 15:41:16.007
387;27.5793;27.5206;27.3015;-256.285;-256.692;-256.88;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:41:16.513
388;27.5871;27.5206;27.3015;-256.285;-256.684;-256.88;-256.915;-255.988;0;None;1000;1000;None;2025-04-24 15:41:17.013
389;27.5949;27.5206;27.3093;-256.277;-256.692;-256.872;-256.915;-255.988;0;None;1000;1000;None;2025-04-24 15:41:17.508
390;27.5871;27.5284;27.3015;-256.285;-256.692;-256.88;-256.915;-255.98;0;None;1000;1000;None;2025-04-24 15:41:18.013
391;27.5871;27.5206;27.3171;-256.285;-256.684;-256.88;-256.915;-255.98;0;None;1000;1000;None;2025-04-24 15:41:18.512
392;27.5793;27.5284;27.325;-256.277;-256.684;-256.872;-256.931;-255.98;0;None;1000;1000;None;2025-04-24 15:41:19.014
393;27.5793;27.5206;27.3171;-256.277;-256.684;-256.88;-256.915;-255.98;0;None;1000;1000;None;2025-04-24 15:41:19.511
394;27.5793;27.5284;27.3171;-256.285;-256.692;-256.872;-256.915;-255.98;0;None;1000;1000;None;2025-04-24 15:41:20.013
395;27.5793;27.5362;27.325;-256.277;-256.684;-256.88;-256.919;-255.98;0;None;1000;1000;None;2025-04-24 15:41:20.511
396;27.5793;27.5206;27.3171;-256.285;-256.684;-256.88;-256.915;-255.98;0;None;1000;1000;None;2025-04-24 15:41:21.011
397;27.5793;27.5284;27.325;-256.277;-256.684;-256.88;-256.915;-255.98;0;None;1000;1000;None;2025-04-24 15:41:21.513
398;27.5793;27.5284;27.3171;-256.277;-256.692;-256.88;-256.911;-255.972;0;None;1000;1000;None;2025-04-24 15:41:22.011
399;27.5793;27.5284;27.325;-256.277;-256.692;-256.88;-256.915;-255.988;0;None;1000;1000;None;2025-04-24 15:41:22.514
400;27.5793;27.5284;27.325;-256.269;-256.692;-256.88;-256.915;-255.972;0;None;1000;1000;None;2025-04-24 15:41:23.013
401;27.5871;27.5362;27.325;-256.277;-256.684;-256.88;-256.915;-255.98;0;None;1000;1000;None;2025-04-24 15:41:23.513
402;27.5871;27.5284;27.325;-256.269;-256.692;-256.88;-256.915;-255.98;0;None;1000;1000;None;2025-04-24 15:41:24.014
403;27.5793;27.5284;27.3289;-256.277;-256.684;-256.888;-256.919;-255.988;0;None;1000;1000;None;2025-04-24 15:41:24.513
