Number;DT1;DT2;DT3;DT4;DT5;DT6;DT7;DT8;P_now;T_imp;K_prop;K_int;T_stab;Time
528;34.9935;34.5983;27.5754;-256.293;-256.692;-256.856;-256.927;-255.964;6.363;180;200;100;35;2025-28-23 11:28:54.220
529;34.9974;34.5905;27.5754;-256.285;-256.684;-256.864;-256.935;-255.972;6.363;81;200;100;35;2025-28-23 11:28:54.721
530;34.9935;34.5983;27.5754;-256.293;-256.692;-256.864;-256.927;-255.956;6.363;32;200;100;35;2025-28-23 11:28:55.220
531;34.9935;34.5983;27.5597;-256.293;-256.692;-256.864;-256.935;-255.964;6.363;81;200;100;35;2025-28-23 11:28:55.720
532;34.9935;34.5983;27.5754;-256.293;-256.692;-256.864;-256.935;-255.964;6.363;81;200;100;35;2025-28-23 11:28:56.220
533;34.9935;34.6062;27.5675;-256.285;-256.684;-256.856;-256.927;-255.972;6.363;81;200;100;35;2025-28-23 11:28:56.714
534;34.9935;34.6062;27.5675;-256.293;-256.684;-256.864;-256.935;-255.964;6.363;81;200;100;35;2025-28-23 11:28:57.220
535;34.9935;34.5983;27.5675;-256.285;-256.684;-256.864;-256.935;-255.972;6.363;81;200;100;35;2025-28-23 11:28:57.722
536;34.9778;34.6062;27.5675;-256.293;-256.684;-256.864;-256.935;-255.964;6.363;81;200;100;35;2025-28-23 11:28:58.217
537;34.97;34.5983;27.5675;-256.285;-256.676;-256.864;-256.927;-255.972;6.363;278;200;100;35;2025-28-23 11:28:58.720
538;34.9778;34.6062;27.5597;-256.285;-256.684;-256.864;-256.927;-255.964;6.363;376;200;100;35;2025-28-23 11:28:59.213
539;34.97;34.6062;27.5675;-256.285;-256.676;-256.864;-256.935;-255.964;6.363;278;200;100;35;2025-28-23 11:28:59.722
540;34.9622;34.5905;27.5675;-256.293;-256.684;-256.864;-256.927;-255.972;6.363;376;200;100;35;2025-29-23 11:29:00.221
541;34.9544;34.5749;27.5675;-256.285;-256.676;-256.856;-256.919;-255.964;6.363;475;200;100;35;2025-29-23 11:29:00.721
542;34.9622;34.5592;27.5675;-256.285;-256.684;-256.864;-256.927;-255.972;6.363;573;200;100;35;2025-29-23 11:29:01.220
543;34.9544;34.5357;27.5597;-256.277;-256.684;-256.856;-256.927;-255.964;6.363;475;200;100;35;2025-29-23 11:29:01.719
544;34.9465;34.5044;27.5754;-256.285;-256.676;-256.864;-256.927;-255.964;6.363;573;200;100;35;2025-29-23 11:29:02.220
545;34.9231;34.4966;27.5754;-256.277;-256.684;-256.864;-256.927;-255.964;6.363;672;200;100;35;2025-29-23 11:29:02.720
546;34.9152;34.4849;27.5675;-256.277;-256.676;-256.864;-256.927;-255.964;6.363;967;200;100;35;2025-29-23 11:29:03.214
547;34.8996;34.4536;27.5675;-256.277;-256.676;-256.864;-256.927;-255.964;6.363;1065;200;100;35;2025-29-23 11:29:03.720
548;34.8839;34.4301;27.5754;-256.277;-256.684;-256.864;-256.927;-255.972;6.363;1262;200;100;35;2025-29-23 11:29:04.212
549;34.8761;34.4066;27.5754;-256.277;-256.684;-256.864;-256.927;-255.964;6.363;1459;200;100;35;2025-29-23 11:29:04.720
550;34.8605;34.3831;27.5675;-256.277;-256.684;-256.864;-256.935;-255.972;6.363;1557;200;100;35;2025-29-23 11:29:05.218
551;34.8526;34.3597;27.5754;-256.277;-256.676;-256.864;-256.919;-255.972;6.363;1754;200;100;35;2025-29-23 11:29:05.720
552;34.8331;34.3362;27.5754;-256.285;-256.684;-256.864;-256.927;-255.964;6.363;1852;200;100;35;2025-29-23 11:29:06.220
553;34.8292;34.3205;27.5832;-256.277;-256.684;-256.864;-256.935;-255.972;6.363;2098;200;100;35;2025-29-23 11:29:06.720
554;34.8174;34.2892;27.5832;-256.277;-256.684;-256.864;-256.927;-255.964;6.363;2147;200;100;35;2025-29-23 11:29:07.220
555;34.8018;34.2775;27.5832;-256.277;-256.676;-256.864;-256.927;-255.964;6.363;2295;200;100;35;2025-29-23 11:29:07.713
556;34.794;34.2619;27.5754;-256.277;-256.684;-256.856;-256.927;-255.964;6.363;2492;200;100;35;2025-29-23 11:29:08.220
557;34.7705;34.2384;27.5754;-256.277;-256.684;-256.864;-256.935;-255.964;6.363;2590;200;100;35;2025-29-23 11:29:08.721
558;34.7627;34.2071;27.5597;-256.277;-256.676;-256.856;-256.927;-255.964;6.363;2885;200;100;35;2025-29-23 11:29:09.220
559;34.7392;34.1914;27.5597;-256.277;-256.676;-256.864;-256.927;-255.956;6.363;2984;200;100;35;2025-29-23 11:29:09.717
560;34.7314;34.1679;27.5597;-256.285;-256.676;-256.864;-256.927;-255.956;6.363;3279;200;100;35;2025-29-23 11:29:10.220
561;34.7079;34.1445;27.5675;-256.277;-256.676;-256.864;-256.927;-255.964;6.363;3377;200;100;35;2025-29-23 11:29:10.720
562;34.6922;34.1288;27.5597;-256.277;-256.684;-256.856;-256.927;-255.956;6.363;3672;200;100;35;2025-29-23 11:29:11.221
563;34.6766;34.1093;27.5597;-256.277;-256.684;-256.864;-256.919;-255.964;6.363;3869;200;100;35;2025-29-23 11:29:11.720
564;34.6531;34.0975;27.5675;-256.285;-256.676;-256.856;-256.919;-255.972;6.363;4066;200;100;35;2025-29-23 11:29:12.220
565;34.6375;34.0936;27.5675;-256.269;-256.684;-256.856;-256.927;-255.964;6.363;4361;200;100;35;2025-29-23 11:29:12.719
566;34.6296;34.0623;27.5597;-256.285;-256.684;-256.856;-256.935;-255.972;6.363;4558;200;100;35;2025-29-23 11:29:13.218
567;34.6179;34.0467;27.5675;-256.285;-256.684;-256.856;-256.927;-255.972;6.363;4656;200;100;35;2025-29-23 11:29:13.720
568;34.6022;34.0232;27.5675;-256.285;-256.676;-256.864;-256.935;-255.972;6.363;4804;200;100;35;2025-29-23 11:29:14.220
569;34.5944;34.0075;27.5597;-256.277;-256.692;-256.856;-256.927;-255.964;6.363;5000;200;100;35;2025-29-23 11:29:14.716
570;34.5788;33.9841;27.5675;-256.285;-256.676;-256.864;-256.935;-255.972;6.363;5099;200;100;35;2025-29-23 11:29:15.217
571;34.5553;33.9684;27.5675;-256.269;-256.684;-256.856;-256.935;-255.972;6.363;5296;200;100;35;2025-29-23 11:29:15.711
572;34.5396;33.9606;27.5754;-256.285;-256.676;-256.856;-256.927;-255.964;6.363;5591;200;100;35;2025-29-23 11:29:16.222
573;34.524;33.9371;27.5754;-256.277;-256.684;-256.856;-256.927;-255.972;6.363;5787;200;100;35;2025-29-23 11:29:16.719
574;34.5083;33.9215;27.5754;-256.277;-256.676;-256.864;-256.935;-255.972;6.363;5984;200;100;35;2025-29-23 11:29:17.219
575;34.4927;33.9058;27.5754;-256.277;-256.684;-256.856;-256.927;-255.964;6.363;6181;200;100;35;2025-29-23 11:29:17.718
576;34.4692;33.8941;27.5754;-256.277;-256.692;-256.856;-256.927;-255.972;6.363;6378;200;100;35;2025-29-23 11:29:18.217
577;34.4614;33.8862;27.5754;-256.277;-256.692;-256.856;-256.935;-255.972;6.363;6673;200;100;35;2025-29-23 11:29:18.720
578;34.4379;33.8706;27.5754;-256.277;-256.684;-256.856;-256.927;-255.964;6.363;6771;200;100;35;2025-29-23 11:29:19.214
579;34.4223;33.8549;27.5832;-256.277;-256.676;-256.848;-256.927;-255.972;6.363;7066;200;100;35;2025-29-23 11:29:19.720
580;34.4066;33.8393;27.5754;-256.277;-256.684;-256.848;-256.927;-255.964;6.363;7263;200;100;35;2025-29-23 11:29:20.221
581;34.3988;33.8236;27.5754;-256.277;-256.684;-256.848;-256.919;-255.972;6.363;7460;200;100;35;2025-29-23 11:29:20.721
582;34.391;33.808;27.5754;-256.285;-256.692;-256.848;-256.927;-255.972;6.363;7558;200;100;35;2025-29-23 11:29:21.216
583;34.3831;33.7845;27.5754;-256.277;-256.684;-256.856;-256.919;-255.964;6.363;7657;200;100;35;2025-29-23 11:29:21.720
584;34.3714;33.7689;27.5754;-256.285;-256.684;-256.856;-256.919;-255.964;6.363;7755;200;100;35;2025-29-23 11:29:22.222
585;34.3479;33.7532;27.5754;-256.285;-256.684;-256.856;-256.927;-255.964;6.363;7903;200;100;35;2025-29-23 11:29:22.721
586;34.3479;33.7376;27.5754;-256.277;-256.684;-256.848;-256.935;-255.972;6.363;8198;200;100;35;2025-29-23 11:29:23.220
587;34.3323;33.7141;27.5754;-256.277;-256.692;-256.856;-256.919;-255.964;6.363;8198;200;100;35;2025-29-23 11:29:23.720
588;34.3166;33.7063;27.5754;-256.277;-256.684;-256.864;-256.927;-255.964;6.363;8395;200;100;35;2025-29-23 11:29:24.216
589;34.3088;33.6789;27.5832;-256.277;-256.692;-256.856;-256.927;-255.964;6.363;8591;200;100;35;2025-29-23 11:29:24.720
590;34.2853;33.675;27.5754;-256.269;-256.684;-256.864;-256.927;-255.964;6.363;8690;200;100;35;2025-29-23 11:29:25.220
591;34.2619;33.6632;27.5754;-256.277;-256.692;-256.856;-256.927;-255.972;6.363;8985;200;100;35;2025-29-23 11:29:25.712
592;34.2384;33.6476;27.5832;-256.277;-256.684;-256.864;-256.927;-255.972;6.363;9280;200;100;35;2025-29-23 11:29:26.221
593;34.2227;33.6319;27.5754;-256.277;-256.684;-256.856;-256.927;-255.964;6.363;9575;200;100;35;2025-29-23 11:29:26.719
594;34.2071;33.6163;27.5832;-256.277;-256.676;-256.856;-256.935;-255.972;6.363;9772;200;100;35;2025-29-23 11:29:27.220
595;34.1875;33.6006;27.5675;-256.277;-256.692;-256.856;-256.927;-255.972;6.363;9969;200;100;35;2025-29-23 11:29:27.720
596;34.1797;33.585;27.5754;-256.277;-256.676;-256.848;-256.927;-255.972;6.363;10215;200;100;35;2025-29-23 11:29:28.221
597;34.1758;33.5615;27.5675;-256.285;-256.684;-256.864;-256.919;-255.972;6.363;10313;200;100;35;2025-29-23 11:29:28.718
598;34.1562;33.5459;27.5754;-256.285;-256.692;-256.856;-256.935;-255.972;6.363;10362;200;100;35;2025-29-23 11:29:29.221
599;34.1484;33.5302;27.5754;-256.285;-256.684;-256.856;-256.927;-255.972;6.363;10608;200;100;35;2025-29-23 11:29:29.720
600;34.1327;33.5224;27.5675;-256.285;-256.684;-256.856;-256.935;-255.972;6.363;10707;200;100;35;2025-29-23 11:29:30.220
601;34.1171;33.5028;27.5675;-256.293;-256.676;-256.856;-256.935;-255.972;6.363;10903;200;100;35;2025-29-23 11:29:30.720
602;34.0936;33.4989;27.5519;-256.285;-256.684;-256.856;-256.927;-255.972;6.363;11100;200;100;35;2025-29-23 11:29:31.220
603;34.0858;33.495;27.5597;-256.285;-256.692;-256.856;-256.927;-255.972;6.363;11395;200;100;35;2025-29-23 11:29:31.720
604;34.0701;33.4715;27.5597;-256.293;-256.684;-256.864;-256.927;-255.964;6.363;11494;200;100;35;2025-29-23 11:29:32.213
605;34.0545;33.4637;27.5597;-256.285;-256.684;-256.856;-256.919;-255.972;6.363;11690;200;100;35;2025-29-23 11:29:32.713
606;34.0388;33.448;27.5675;-256.293;-256.676;-256.856;-256.927;-255.972;6.363;11887;200;100;35;2025-29-23 11:29:33.211
607;34.0232;33.4324;27.5675;-256.285;-256.684;-256.856;-256.935;-255.972;6.363;12084;200;100;35;2025-29-23 11:29:33.721
608;34.0232;33.4167;27.5597;-256.293;-256.684;-256.856;-256.927;-255.972;6.363;12281;200;100;35;2025-29-23 11:29:34.221
609;33.9997;33.3933;27.5675;-256.285;-256.684;-256.856;-256.935;-255.964;6.363;12281;200;100;35;2025-29-23 11:29:34.720
610;33.9919;33.3854;27.5675;-256.293;-256.684;-256.856;-256.927;-255.972;6.363;12576;200;100;35;2025-29-23 11:29:35.220
611;33.9841;33.3698;27.5675;-256.293;-256.684;-256.864;-256.935;-255.964;6.363;12674;200;100;35;2025-29-23 11:29:35.721
612;33.9684;33.3541;27.5754;-256.285;-256.684;-256.856;-256.927;-255.964;6.363;12773;200;100;35;2025-29-23 11:29:36.219
613;33.9645;33.3463;27.5675;-256.293;-256.684;-256.864;-256.927;-255.964;6.363;12969;200;100;35;2025-29-23 11:29:36.720
614;33.9606;33.3307;27.5597;-256.285;-256.684;-256.856;-256.927;-255.964;6.363;13019;200;100;35;2025-29-23 11:29:37.220
615;33.9488;33.3072;27.5675;-256.285;-256.684;-256.864;-256.927;-255.964;6.363;13068;200;100;35;2025-29-23 11:29:37.720
616;33.9332;33.3072;27.5675;-256.285;-256.684;-256.856;-256.927;-255.964;6.363;13215;200;100;35;2025-29-23 11:29:38.220
617;33.9254;33.2837;27.5675;-256.285;-256.684;-256.856;-256.927;-255.964;6.363;13412;200;100;35;2025-29-23 11:29:38.722
618;33.9175;33.2837;27.5675;-256.285;-256.692;-256.864;-256.935;-255.972;6.363;13510;200;100;35;2025-29-23 11:29:39.221
619;33.9019;33.2759;27.5675;-256.285;-256.684;-256.856;-256.927;-255.964;6.363;13609;200;100;35;2025-29-23 11:29:39.721
620;33.8941;33.2642;27.5675;-256.293;-256.684;-256.856;-256.935;-255.964;6.363;13806;200;100;35;2025-29-23 11:29:40.221
621;33.8784;33.2563;27.5597;-256.285;-256.692;-256.856;-256.919;-255.964;6.363;13904;200;100;35;2025-29-23 11:29:40.721
622;33.8628;33.2485;27.5675;-256.285;-256.684;-256.856;-256.927;-255.964;6.363;14101;200;100;35;2025-29-23 11:29:41.221
623;33.8393;33.2329;27.5675;-256.285;-256.676;-256.864;-256.927;-255.964;6.363;14297;200;100;35;2025-29-23 11:29:41.721
624;33.8315;33.2094;27.5675;-256.277;-256.684;-256.856;-256.935;-255.972;6.363;14593;200;100;35;2025-29-23 11:29:42.222
625;33.8236;33.1859;27.5597;-256.277;-256.692;-256.864;-256.935;-255.972;6.363;14691;200;100;35;2025-29-23 11:29:42.722
626;33.808;33.1859;27.5675;-256.277;-256.676;-256.856;-256.927;-255.964;6.363;14789;200;100;35;2025-29-23 11:29:43.213
627;33.808;33.1624;27.5675;-256.285;-256.684;-256.856;-256.919;-255.972;6.363;14986;200;100;35;2025-29-23 11:29:43.712
628;33.7963;33.1546;27.5597;-256.277;-256.684;-256.856;-256.919;-255.964;6.363;14986;200;100;35;2025-29-23 11:29:44.223
629;33.7884;33.139;27.5597;-256.277;-256.676;-256.856;-256.935;-255.964;6.363;15134;200;100;35;2025-29-23 11:29:44.712
630;33.7884;33.1233;27.5597;-256.277;-256.676;-256.856;-256.919;-255.964;6.363;15232;200;100;35;2025-29-23 11:29:45.220
631;33.7728;33.1155;27.5597;-256.277;-256.676;-256.856;-256.919;-255.972;6.363;15232;200;100;35;2025-29-23 11:29:45.721
632;33.7728;33.0998;27.5597;-256.285;-256.684;-256.856;-256.927;-255.964;6.363;15429;200;100;35;2025-29-23 11:29:46.211
633;33.7493;33.092;27.5597;-256.277;-256.668;-256.856;-256.919;-255.964;6.363;15429;200;100;35;2025-29-23 11:29:46.711
634;33.7415;33.0764;27.5519;-256.277;-256.676;-256.856;-256.919;-255.972;6.363;15724;200;100;35;2025-29-23 11:29:47.222
635;33.7337;33.0724;27.5597;-256.277;-256.676;-256.856;-256.919;-255.964;6.363;15822;200;100;35;2025-29-23 11:29:47.712
636;33.718;33.0646;27.5519;-256.277;-256.676;-256.856;-256.927;-255.972;6.363;15921;200;100;35;2025-29-23 11:29:48.212
637;33.7102;33.0607;27.5519;-256.277;-256.676;-256.856;-256.919;-255.964;6.363;16118;200;100;35;2025-29-23 11:29:48.712
638;33.6945;33.0568;27.5597;-256.277;-256.676;-256.856;-256.927;-255.972;6.363;16216;200;100;35;2025-29-23 11:29:49.221
639;33.6867;33.0411;27.5597;-256.277;-256.684;-256.864;-256.919;-255.972;6.363;16413;200;100;35;2025-29-23 11:29:49.721
640;33.6789;33.0333;27.5597;-256.277;-256.684;-256.856;-256.919;-255.964;6.363;16511;200;100;35;2025-29-23 11:29:50.221
641;33.6632;33.0255;27.5675;-256.285;-256.676;-256.856;-256.919;-255.972;6.363;16609;200;100;35;2025-29-23 11:29:50.720
642;33.6554;33.002;27.5675;-256.277;-256.676;-256.864;-256.919;-255.964;6.363;16806;200;100;35;2025-29-23 11:29:51.217
643;33.6319;33.002;27.5675;-256.285;-256.684;-256.856;-256.919;-255.964;6.363;16905;200;100;35;2025-29-23 11:29:51.720
644;33.6241;32.9785;27.5675;-256.277;-256.676;-256.864;-256.927;-255.964;6.363;17200;200;100;35;2025-29-23 11:29:52.220
645;33.6163;32.9785;27.5675;-256.277;-256.676;-256.856;-256.927;-255.964;6.363;17298;200;100;35;2025-29-23 11:29:52.720
646;33.6006;32.9551;27.5675;-256.269;-256.684;-256.856;-256.927;-255.964;6.363;17397;200;100;35;2025-29-23 11:29:53.220
647;33.585;32.9472;27.5675;-256.269;-256.668;-256.848;-256.927;-255.972;6.363;17593;200;100;35;2025-29-23 11:29:53.720
648;33.5811;32.9238;27.5675;-256.277;-256.676;-256.856;-256.927;-255.964;6.363;17790;200;100;35;2025-29-23 11:29:54.220
649;33.5811;32.9159;27.5675;-256.277;-256.676;-256.856;-256.935;-255.972;6.363;17839;200;100;35;2025-29-23 11:29:54.720
650;33.5693;32.9081;27.5754;-256.277;-256.676;-256.848;-256.935;-255.964;6.363;17839;200;100;35;2025-29-23 11:29:55.220
651;33.5693;32.8925;27.5675;-256.277;-256.684;-256.864;-256.927;-255.972;6.363;17987;200;100;35;2025-29-23 11:29:55.720
652;33.5576;32.8925;27.5754;-256.277;-256.684;-256.856;-256.927;-255.972;6.363;17987;200;100;35;2025-29-23 11:29:56.220
653;33.5576;32.8807;27.5675;-256.277;-256.668;-256.856;-256.927;-255.98;6.363;18134;200;100;35;2025-29-23 11:29:56.721
654;33.5341;32.8807;27.5675;-256.277;-256.684;-256.864;-256.927;-255.964;6.363;18134;200;100;35;2025-29-23 11:29:57.220
655;33.5263;32.8651;27.5675;-256.269;-256.668;-256.848;-256.927;-255.972;6.363;18430;200;100;35;2025-29-23 11:29:57.720
656;33.5185;32.8651;27.5675;-256.277;-256.676;-256.856;-256.927;-255.964;6.363;18528;200;100;35;2025-29-23 11:29:58.220
657;33.5185;32.8573;27.5675;-256.277;-256.684;-256.864;-256.927;-255.964;6.363;18626;200;100;35;2025-29-23 11:29:58.720
658;33.5106;32.8494;27.5597;-256.277;-256.676;-256.864;-256.927;-255.972;6.363;18626;200;100;35;2025-29-23 11:29:59.213
659;33.5028;32.8416;27.5597;-256.277;-256.676;-256.864;-256.927;-255.964;6.363;18725;200;100;35;2025-29-23 11:29:59.712
660;33.495;32.8416;27.5675;-256.277;-256.676;-256.856;-256.935;-255.964;6.363;18823;200;100;35;2025-30-23 11:30:00.221
661;33.5028;32.826;27.5675;-256.277;-256.684;-256.856;-256.927;-255.964;6.363;18921;200;100;35;2025-30-23 11:30:00.722
662;33.5028;32.826;27.5597;-256.285;-256.684;-256.864;-256.935;-255.964;6.363;18823;200;100;35;2025-30-23 11:30:01.211
663;33.495;32.826;27.5675;-256.269;-256.684;-256.848;-256.935;-255.964;6.363;18823;200;100;35;2025-30-23 11:30:01.721
664;33.5106;32.826;27.5597;-256.285;-256.684;-256.856;-256.927;-255.964;6.363;18921;200;100;35;2025-30-23 11:30:02.220
665;33.5106;32.8181;27.5675;-256.277;-256.676;-256.856;-256.935;-255.964;6.363;18725;200;100;35;2025-30-23 11:30:02.719
666;33.5106;32.8338;27.5597;-256.277;-256.676;-256.848;-256.935;-255.964;6.363;18725;200;100;35;2025-30-23 11:30:03.221
667;33.5185;32.8181;27.5675;-256.277;-256.684;-256.848;-256.935;-255.964;6.363;18725;200;100;35;2025-30-23 11:30:03.711
668;33.5185;32.826;27.5597;-256.285;-256.676;-256.856;-256.935;-255.972;6.363;18626;200;100;35;2025-30-23 11:30:04.213
669;33.5341;32.826;27.5597;-256.277;-256.684;-256.856;-256.927;-255.98;6.363;18626;200;100;35;2025-30-23 11:30:04.719
670;33.5341;32.826;27.5675;-256.277;-256.676;-256.848;-256.935;-255.964;6.363;18430;200;100;35;2025-30-23 11:30:05.219
671;33.5498;32.8338;27.5675;-256.277;-256.684;-256.856;-256.927;-255.972;6.363;18430;200;100;35;2025-30-23 11:30:05.719
672;33.5498;32.8338;27.5597;-256.277;-256.676;-256.848;-256.935;-255.972;6.363;18233;200;100;35;2025-30-23 11:30:06.216
673;33.5576;32.8416;27.5597;-256.285;-256.684;-256.856;-256.935;-255.98;6.363;18233;200;100;35;2025-30-23 11:30:06.719
674;33.5654;32.8338;27.5597;-256.277;-256.684;-256.848;-256.919;-255.98;6.363;18134;200;100;35;2025-30-23 11:30:07.219
675;33.5732;32.8416;27.5519;-256.277;-256.692;-256.856;-256.927;-255.972;6.363;18036;200;100;35;2025-30-23 11:30:07.719
676;33.5772;32.8416;27.5519;-256.285;-256.684;-256.848;-256.927;-255.972;6.363;17938;200;100;35;2025-30-23 11:30:08.219
677;33.585;32.8494;27.5675;-256.269;-256.676;-256.864;-256.927;-255.972;6.363;17888;200;100;35;2025-30-23 11:30:08.719
678;33.5928;32.8416;27.5597;-256.277;-256.684;-256.856;-256.927;-255.972;6.363;17790;200;100;35;2025-30-23 11:30:09.213
679;33.6006;32.8494;27.5675;-256.277;-256.684;-256.864;-256.935;-255.972;6.363;17692;200;100;35;2025-30-23 11:30:09.719
680;33.6085;32.8494;27.5675;-256.277;-256.684;-256.856;-256.935;-255.972;6.363;17593;200;100;35;2025-30-23 11:30:10.219
681;33.6319;32.8573;27.5675;-256.277;-256.676;-256.864;-256.935;-255.98;6.363;17495;200;100;35;2025-30-23 11:30:10.719
682;33.6319;32.8651;27.5754;-256.285;-256.684;-256.856;-256.935;-255.972;6.363;17200;200;100;35;2025-30-23 11:30:11.213
683;33.6476;32.8729;27.5754;-256.277;-256.684;-256.856;-256.935;-255.972;6.363;17200;200;100;35;2025-30-23 11:30:11.713
684;33.6554;32.8729;27.5754;-256.277;-256.684;-256.864;-256.935;-255.972;6.363;17003;200;100;35;2025-30-23 11:30:12.212
685;33.6711;32.8807;27.5675;-256.277;-256.684;-256.856;-256.927;-255.98;6.363;16905;200;100;35;2025-30-23 11:30:12.720
686;33.6789;32.8846;27.5754;-256.285;-256.684;-256.856;-256.927;-255.972;6.363;16708;200;100;35;2025-30-23 11:30:13.221
687;33.6867;32.8846;27.5675;-256.285;-256.692;-256.856;-256.935;-255.972;6.363;16609;200;100;35;2025-30-23 11:30:13.719
688;33.6945;32.8886;27.5832;-256.285;-256.684;-256.856;-256.927;-255.964;6.363;16511;200;100;35;2025-30-23 11:30:14.221
689;33.7102;32.8886;27.5754;-256.285;-256.684;-256.856;-256.919;-255.972;6.363;16413;200;100;35;2025-30-23 11:30:14.721
690;33.7102;32.8925;27.5754;-256.285;-256.684;-256.856;-256.923;-255.972;6.363;16216;200;100;35;2025-30-23 11:30:15.211
691;33.7258;32.8925;27.5754;-256.277;-256.676;-256.864;-256.927;-255.972;6.363;16216;200;100;35;2025-30-23 11:30:15.719
692;33.7258;32.8925;27.5754;-256.285;-256.684;-256.856;-256.935;-255.964;6.363;16019;200;100;35;2025-30-23 11:30:16.216
693;33.7337;32.8925;27.5754;-256.285;-256.676;-256.856;-256.927;-255.972;6.363;16019;200;100;35;2025-30-23 11:30:16.719
694;33.7337;32.8964;27.5754;-256.285;-256.684;-256.864;-256.927;-255.972;6.363;15921;200;100;35;2025-30-23 11:30:17.219
695;33.7415;32.8964;27.5832;-256.285;-256.684;-256.856;-256.935;-255.972;6.363;15921;200;100;35;2025-30-23 11:30:17.719
696;33.7493;32.9081;27.5754;-256.285;-256.676;-256.856;-256.935;-255.964;6.363;15822;200;100;35;2025-30-23 11:30:18.221
697;33.7571;32.8964;27.5832;-256.277;-256.684;-256.856;-256.927;-255.964;6.363;15724;200;100;35;2025-30-23 11:30:18.719
698;33.765;32.9003;27.5754;-256.277;-256.676;-256.856;-256.935;-255.964;6.363;15626;200;100;35;2025-30-23 11:30:19.219
699;33.7728;32.9003;27.5754;-256.285;-256.684;-256.864;-256.935;-255.964;6.363;15527;200;100;35;2025-30-23 11:30:19.715
700;33.7845;32.9003;27.5754;-256.277;-256.684;-256.856;-256.935;-255.972;6.363;15429;200;100;35;2025-30-23 11:30:20.219
701;33.7923;32.9081;27.5832;-256.277;-256.684;-256.864;-256.935;-255.964;6.363;15281;200;100;35;2025-30-23 11:30:20.719
702;33.7923;32.9159;27.591;-256.285;-256.676;-256.856;-256.935;-255.972;6.363;15183;200;100;35;2025-30-23 11:30:21.213
703;33.8002;32.9238;27.5832;-256.277;-256.684;-256.856;-256.927;-255.972;6.363;15183;200;100;35;2025-30-23 11:30:21.720
704;33.808;32.9238;27.5832;-256.277;-256.684;-256.856;-256.927;-255.972;6.363;15085;200;100;35;2025-30-23 11:30:22.219
705;33.8236;32.9394;27.5832;-256.277;-256.676;-256.864;-256.927;-255.972;6.363;14986;200;100;35;2025-30-23 11:30:22.721
706;33.8315;32.9394;27.5754;-256.277;-256.684;-256.856;-256.935;-255.972;6.363;14789;200;100;35;2025-30-23 11:30:23.212
707;33.8315;32.9472;27.591;-256.269;-256.676;-256.864;-256.919;-255.972;6.363;14691;200;100;35;2025-30-23 11:30:23.719
708;33.8471;32.9551;27.5754;-256.277;-256.676;-256.848;-256.935;-255.98;6.363;14691;200;100;35;2025-30-23 11:30:24.220
709;33.8549;32.9551;27.5832;-256.277;-256.684;-256.864;-256.927;-255.972;6.363;14494;200;100;35;2025-30-23 11:30:24.719
710;33.8706;32.9707;27.5832;-256.277;-256.676;-256.856;-256.927;-255.964;6.363;14396;200;100;35;2025-30-23 11:30:25.219
711;33.8784;32.9629;27.591;-256.277;-256.684;-256.856;-256.935;-255.972;6.363;14199;200;100;35;2025-30-23 11:30:25.713
712;33.8941;32.9785;27.5832;-256.277;-256.684;-256.864;-256.927;-255.972;6.363;14101;200;100;35;2025-30-23 11:30:26.213
713;33.9097;32.9864;27.5832;-256.277;-256.676;-256.856;-256.927;-255.972;6.363;13904;200;100;35;2025-30-23 11:30:26.713
714;33.9254;32.9864;27.5832;-256.285;-256.676;-256.856;-256.935;-255.972;6.363;13707;200;100;35;2025-30-23 11:30:27.221
715;33.9254;33.002;27.591;-256.277;-256.676;-256.856;-256.927;-255.972;6.363;13510;200;100;35;2025-30-23 11:30:27.719
716;33.941;33.0098;27.5832;-256.285;-256.676;-256.856;-256.935;-255.972;6.363;13510;200;100;35;2025-30-23 11:30:28.220
717;33.9488;33.0098;27.5832;-256.285;-256.676;-256.856;-256.927;-255.972;6.363;13314;200;100;35;2025-30-23 11:30:28.718
718;33.9528;33.0098;27.5832;-256.277;-256.684;-256.856;-256.919;-255.972;6.363;13215;200;100;35;2025-30-23 11:30:29.218
719;33.9645;33.0255;27.5832;-256.277;-256.676;-256.856;-256.927;-255.972;6.363;13166;200;100;35;2025-30-23 11:30:29.718
720;33.9723;33.0177;27.5832;-256.285;-256.676;-256.856;-256.927;-255.972;6.363;13019;200;100;35;2025-30-23 11:30:30.219
721;33.9841;33.0333;27.5832;-256.277;-256.676;-256.856;-256.927;-255.972;6.363;12920;200;100;35;2025-30-23 11:30:30.720
722;33.9919;33.0411;27.5832;-256.277;-256.676;-256.864;-256.935;-255.972;6.363;12773;200;100;35;2025-30-23 11:30:31.219
723;34.0075;33.049;27.5832;-256.285;-256.676;-256.848;-256.942;-255.98;6.363;12674;200;100;35;2025-30-23 11:30:31.719
724;34.0154;33.049;27.5832;-256.277;-256.684;-256.856;-256.927;-255.964;6.363;12477;200;100;35;2025-30-23 11:30:32.214
725;34.031;33.0411;27.5832;-256.277;-256.676;-256.856;-256.927;-255.964;6.363;12379;200;100;35;2025-30-23 11:30:32.719
726;34.031;33.0568;27.591;-256.285;-256.676;-256.848;-256.935;-255.972;6.363;12182;200;100;35;2025-30-23 11:30:33.219
