Number;DT1;DT2;DT3;DT4;DT5;DT6;DT7;DT8;P_now;T_imp;K_prop;K_int;T_stab;Time
203;28.5887;28.2874;27.5284;-256.277;-256.676;-256.872;-256.935;-255.956;6.363;400;200;100;35;2025-07-23 11:07:01.142
204;28.6004;28.2953;27.5284;-256.285;-256.684;-256.864;-256.927;-255.964;6.363;400;200;100;35;2025-07-23 11:07:01.647
205;28.6004;28.3031;27.5284;-256.277;-256.676;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-07-23 11:07:02.141
206;28.6122;28.3187;27.5284;-256.285;-256.684;-256.864;-256.927;-255.964;6.363;400;200;100;35;2025-07-23 11:07:02.647
207;28.6161;28.3187;27.5362;-256.285;-256.684;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-07-23 11:07:03.146
208;28.6317;28.3344;27.5206;-256.285;-256.676;-256.856;-256.927;-255.972;6.363;400;200;100;35;2025-07-23 11:07:03.646
209;28.6474;28.3422;27.5206;-256.285;-256.684;-256.864;-256.927;-255.956;6.363;400;200;100;35;2025-07-23 11:07:04.148
210;28.6552;28.35;27.5206;-256.293;-256.676;-256.872;-256.927;-255.972;6.363;400;200;100;35;2025-07-23 11:07:04.646
211;28.663;28.3657;27.5206;-256.285;-256.676;-256.864;-256.919;-255.956;6.363;400;200;100;35;2025-07-23 11:07:05.139
212;28.6787;28.3735;27.5167;-256.293;-256.676;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-07-23 11:07:05.647
213;28.6865;28.3813;27.5128;-256.277;-256.676;-256.872;-256.935;-255.964;6.363;400;200;100;35;2025-07-23 11:07:06.147
214;28.6943;28.3813;27.5167;-256.293;-256.684;-256.864;-256.927;-255.964;6.363;400;200;100;35;2025-07-23 11:07:06.647
215;28.71;28.3892;27.5167;-256.293;-256.684;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-07-23 11:07:07.147
216;28.7256;28.3892;27.5089;-256.285;-256.684;-256.864;-256.927;-255.964;6.363;400;200;100;35;2025-07-23 11:07:07.647
217;28.7335;28.4048;27.5128;-256.293;-256.684;-256.872;-256.935;-255.964;6.363;400;200;100;35;2025-07-23 11:07:08.147
218;28.7491;28.4126;27.5128;-256.285;-256.676;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-07-23 11:07:08.647
219;28.7569;28.4205;27.5128;-256.293;-256.684;-256.872;-256.935;-255.964;6.363;400;200;100;35;2025-07-23 11:07:09.146
220;28.7648;28.4283;27.5128;-256.293;-256.676;-256.872;-256.927;-255.964;6.363;400;200;100;35;2025-07-23 11:07:09.647
221;28.7804;28.4361;27.5128;-256.285;-256.676;-256.864;-256.927;-255.972;6.363;400;200;100;35;2025-07-23 11:07:10.146
222;28.7882;28.4361;27.5089;-256.293;-256.676;-256.864;-256.927;-255.956;6.363;400;200;100;35;2025-07-23 11:07:10.647
223;28.7961;28.4479;27.5089;-256.301;-256.676;-256.864;-256.927;-255.972;6.363;400;200;100;35;2025-07-23 11:07:11.146
224;28.8039;28.4557;27.5089;-256.293;-256.676;-256.864;-256.919;-255.964;6.363;400;200;100;35;2025-07-23 11:07:11.646
225;28.8156;28.4713;27.5089;-256.293;-256.668;-256.864;-256.927;-255.972;6.363;400;200;100;35;2025-07-23 11:07:12.146
226;28.8195;28.4713;27.5089;-256.293;-256.676;-256.864;-256.927;-255.964;6.363;400;200;100;35;2025-07-23 11:07:12.647
227;28.8274;28.487;27.5089;-256.293;-256.684;-256.864;-256.927;-255.972;6.363;400;200;100;35;2025-07-23 11:07:13.147
228;28.8313;28.487;27.5049;-256.301;-256.676;-256.864;-256.927;-255.964;6.363;400;200;100;35;2025-07-23 11:07:13.647
229;28.8313;28.5026;27.5049;-256.293;-256.676;-256.864;-256.927;-255.972;6.363;400;200;100;35;2025-07-23 11:07:14.147
230;28.8469;28.5026;27.5089;-256.301;-256.676;-256.864;-256.927;-255.964;6.363;400;200;100;35;2025-07-23 11:07:14.647
231;28.8626;28.5261;27.5089;-256.293;-256.676;-256.864;-256.935;-255.972;6.363;400;200;100;35;2025-07-23 11:07:15.147
232;28.8626;28.5339;27.5049;-256.293;-256.676;-256.864;-256.927;-255.964;6.363;400;200;100;35;2025-07-23 11:07:15.647
233;28.8704;28.5339;27.5049;-256.293;-256.676;-256.864;-256.927;-255.972;6.363;400;200;100;35;2025-07-23 11:07:16.147
234;28.8782;28.5496;27.5049;-256.293;-256.684;-256.856;-256.919;-255.964;6.363;400;200;100;35;2025-07-23 11:07:16.646
235;28.9017;28.5496;27.5049;-256.293;-256.676;-256.872;-256.935;-255.964;6.363;400;200;100;35;2025-07-23 11:07:17.147
236;28.9095;28.5731;27.5049;-256.293;-256.684;-256.864;-256.927;-255.972;6.363;400;200;100;35;2025-07-23 11:07:17.646
237;28.9252;28.5731;27.5089;-256.301;-256.676;-256.856;-256.927;-255.972;6.363;400;200;100;35;2025-07-23 11:07:18.146
238;28.9252;28.5887;27.5049;-256.293;-256.676;-256.864;-256.927;-255.964;6.363;400;200;100;35;2025-07-23 11:07:18.647
239;28.933;28.5965;27.5049;-256.293;-256.684;-256.864;-256.927;-255.972;6.363;400;200;100;35;2025-07-23 11:07:19.147
240;28.9487;28.6044;27.5049;-256.301;-256.676;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-07-23 11:07:19.647
241;28.9643;28.6122;27.5049;-256.293;-256.684;-256.864;-256.935;-255.956;6.363;400;200;100;35;2025-07-23 11:07:20.146
242;28.9721;28.62;27.5049;-256.293;-256.676;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-07-23 11:07:20.647
243;28.98;28.62;27.501;-256.293;-256.684;-256.864;-256.927;-255.972;6.363;400;200;100;35;2025-07-23 11:07:21.146
244;28.9917;28.6357;27.501;-256.301;-256.676;-256.864;-256.942;-255.956;6.363;400;200;100;35;2025-07-23 11:07:21.645
245;28.9956;28.6396;27.501;-256.301;-256.684;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-07-23 11:07:22.147
246;28.9956;28.6396;27.5049;-256.293;-256.676;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-07-23 11:07:22.647
247;29.0073;28.6474;27.5049;-256.301;-256.684;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-07-23 11:07:23.147
248;29.0152;28.6552;27.5049;-256.293;-256.676;-256.864;-256.942;-255.964;6.363;400;200;100;35;2025-07-23 11:07:23.646
249;29.023;28.663;27.5049;-256.293;-256.676;-256.864;-256.927;-255.964;6.363;400;200;100;35;2025-07-23 11:07:24.147
250;29.0308;28.6709;27.5049;-256.293;-256.676;-256.872;-256.935;-255.964;6.363;400;200;100;35;2025-07-23 11:07:24.647
251;29.0465;28.6865;27.5049;-256.293;-256.676;-256.864;-256.935;-255.972;6.363;400;200;100;35;2025-07-23 11:07:25.146
252;29.0621;28.6865;27.5049;-256.301;-256.676;-256.864;-256.927;-255.964;6.363;400;200;100;35;2025-07-23 11:07:25.646
253;29.0699;28.6943;27.5049;-256.293;-256.684;-256.864;-256.919;-255.964;6.363;400;200;100;35;2025-07-23 11:07:26.147
254;29.0856;28.71;27.5089;-256.285;-256.676;-256.864;-256.927;-255.964;6.363;400;200;100;35;2025-07-23 11:07:26.645
255;29.1012;28.7178;27.5089;-256.285;-256.676;-256.872;-256.919;-255.964;6.363;400;200;100;35;2025-07-23 11:07:27.145
256;29.1091;28.7178;27.5089;-256.285;-256.676;-256.872;-256.927;-255.964;6.363;400;200;100;35;2025-07-23 11:07:27.645
257;29.1169;28.7335;27.5128;-256.285;-256.684;-256.864;-256.927;-255.956;6.363;400;200;100;35;2025-07-23 11:07:28.146
258;29.1325;28.7413;27.5049;-256.285;-256.676;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-07-23 11:07:28.646
259;29.1325;28.7491;27.5089;-256.293;-256.676;-256.864;-256.927;-255.956;6.363;400;200;100;35;2025-07-23 11:07:29.145
260;29.1482;28.7569;27.5049;-256.285;-256.676;-256.864;-256.927;-255.964;6.363;400;200;100;35;2025-07-23 11:07:29.647
261;29.156;28.7726;27.5089;-256.285;-256.676;-256.864;-256.927;-255.964;6.363;400;200;100;35;2025-07-23 11:07:30.147
262;29.1638;28.7804;27.5049;-256.293;-256.684;-256.864;-256.935;-255.956;6.363;400;200;100;35;2025-07-23 11:07:30.647
263;29.1795;28.7882;27.5089;-256.293;-256.676;-256.864;-256.927;-255.964;6.363;400;200;100;35;2025-07-23 11:07:31.145
264;29.1873;28.7882;27.5089;-256.293;-256.684;-256.872;-256.935;-255.956;6.363;400;200;100;35;2025-07-23 11:07:31.646
265;29.1951;28.8117;27.5089;-256.285;-256.676;-256.864;-256.927;-255.964;6.363;400;200;100;35;2025-07-23 11:07:32.147
266;29.203;28.8117;27.5049;-256.293;-256.676;-256.864;-256.919;-255.964;6.363;400;200;100;35;2025-07-23 11:07:32.647
267;29.2108;28.8195;27.5049;-256.293;-256.676;-256.872;-256.927;-255.964;6.363;400;200;100;35;2025-07-23 11:07:33.146
268;29.2147;28.8274;27.5049;-256.293;-256.676;-256.864;-256.927;-255.964;6.363;400;200;100;35;2025-07-23 11:07:33.647
269;29.2225;28.8352;27.5049;-256.293;-256.676;-256.864;-256.919;-255.964;6.363;400;200;100;35;2025-07-23 11:07:34.147
270;29.2304;28.8508;27.5089;-256.293;-256.676;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-07-23 11:07:34.646
271;29.246;28.8548;27.5049;-256.277;-256.684;-256.864;-256.927;-255.964;6.363;400;200;100;35;2025-07-23 11:07:35.147
272;29.2538;28.8548;27.5089;-256.285;-256.676;-256.864;-256.927;-255.964;6.363;400;200;100;35;2025-07-23 11:07:35.646
273;29.2617;28.8626;27.5089;-256.285;-256.684;-256.864;-256.927;-255.964;6.363;400;200;100;35;2025-07-23 11:07:36.147
274;29.2695;28.8704;27.5049;-256.285;-256.684;-256.864;-256.927;-255.964;6.363;400;200;100;35;2025-07-23 11:07:36.646
275;29.293;28.8704;27.501;-256.285;-256.684;-256.864;-256.927;-255.964;6.363;400;200;100;35;2025-07-23 11:07:37.146
276;29.293;28.8782;27.501;-256.285;-256.684;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-07-23 11:07:37.646
277;29.3008;28.8939;27.501;-256.285;-256.676;-256.856;-256.935;-255.964;6.363;400;200;100;35;2025-07-23 11:07:38.145
278;29.3086;28.8939;27.5049;-256.285;-256.684;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-07-23 11:07:38.645
279;29.3243;28.9095;27.501;-256.285;-256.676;-256.864;-256.935;-255.972;6.363;400;200;100;35;2025-07-23 11:07:39.147
280;29.3399;28.9174;27.5049;-256.285;-256.676;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-07-23 11:07:39.647
281;29.3477;28.933;27.5049;-256.285;-256.684;-256.864;-256.927;-255.964;6.363;400;200;100;35;2025-07-23 11:07:40.147
282;29.3556;28.9408;27.5089;-256.277;-256.676;-256.864;-256.935;-255.972;6.363;400;200;100;35;2025-07-23 11:07:40.647
283;29.3634;28.9408;27.5049;-256.285;-256.684;-256.864;-256.927;-255.964;6.363;400;200;100;35;2025-07-23 11:07:41.147
284;29.379;28.9565;27.5089;-256.277;-256.668;-256.864;-256.927;-255.964;6.363;400;200;100;35;2025-07-23 11:07:41.646
285;29.379;28.9565;27.5049;-256.285;-256.676;-256.864;-256.919;-255.964;6.363;400;200;100;35;2025-07-23 11:07:42.146
286;29.3947;28.9643;27.5167;-256.293;-256.676;-256.864;-256.927;-255.964;6.363;400;200;100;35;2025-07-23 11:07:42.646
287;29.4025;28.9878;27.5128;-256.285;-256.676;-256.864;-256.919;-255.964;6.363;400;200;100;35;2025-07-23 11:07:43.146
288;29.4103;28.9878;27.5128;-256.285;-256.676;-256.864;-256.927;-255.964;6.363;400;200;100;35;2025-07-23 11:07:43.646
289;29.4143;29.0034;27.5167;-256.277;-256.676;-256.872;-256.927;-255.964;6.363;400;200;100;35;2025-07-23 11:07:44.146
290;29.426;29.0034;27.5128;-256.293;-256.668;-256.864;-256.927;-255.964;6.363;400;200;100;35;2025-07-23 11:07:44.646
291;29.4338;29.0191;27.5128;-256.285;-256.676;-256.872;-256.927;-255.956;6.363;400;200;100;35;2025-07-23 11:07:45.146
292;29.4338;29.0191;27.5167;-256.285;-256.684;-256.872;-256.935;-255.964;6.363;400;200;100;35;2025-07-23 11:07:45.647
293;29.4534;29.0308;27.5167;-256.285;-256.676;-256.872;-256.927;-255.964;6.363;400;200;100;35;2025-07-23 11:07:46.146
294;29.4534;29.0347;27.5128;-256.285;-256.676;-256.864;-256.935;-255.956;6.363;400;200;100;35;2025-07-23 11:07:46.647
295;29.469;29.0386;27.5167;-256.285;-256.684;-256.872;-256.935;-255.964;6.363;400;200;100;35;2025-07-23 11:07:47.146
296;29.4769;29.0426;27.5128;-256.285;-256.676;-256.872;-256.935;-255.964;6.363;400;200;100;35;2025-07-23 11:07:47.650
297;29.4847;29.0543;27.5128;-256.277;-256.684;-256.872;-256.927;-255.964;6.363;400;200;100;35;2025-07-23 11:07:48.147
298;29.4925;29.0621;27.5128;-256.285;-256.676;-256.872;-256.927;-255.964;6.363;400;200;100;35;2025-07-23 11:07:48.647
299;29.5082;29.0621;27.5167;-256.285;-256.668;-256.872;-256.927;-255.964;6.363;400;200;100;35;2025-07-23 11:07:49.146
300;29.516;29.0699;27.5167;-256.285;-256.676;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-07-23 11:07:49.652
301;29.516;29.0856;27.5128;-256.285;-256.676;-256.872;-256.935;-255.964;6.363;400;200;100;35;2025-07-23 11:07:50.147
302;29.5238;29.0856;27.5089;-256.293;-256.676;-256.872;-256.935;-255.964;6.363;400;200;100;35;2025-07-23 11:07:50.646
303;29.5395;29.1012;27.5128;-256.285;-256.676;-256.864;-256.919;-255.956;6.363;400;200;100;35;2025-07-23 11:07:51.146
304;29.5473;29.1012;27.5128;-256.285;-256.668;-256.864;-256.927;-255.964;6.363;400;200;100;35;2025-07-23 11:07:51.647
305;29.5629;29.1169;27.5128;-256.285;-256.676;-256.872;-256.927;-255.964;6.363;400;200;100;35;2025-07-23 11:07:52.147
306;29.5629;29.1247;27.5128;-256.285;-256.668;-256.864;-256.927;-255.964;6.363;400;200;100;35;2025-07-23 11:07:52.646
307;29.5708;29.1404;27.5089;-256.285;-256.676;-256.872;-256.927;-255.964;6.363;400;200;100;35;2025-07-23 11:07:53.147
308;29.5864;29.1404;27.5128;-256.293;-256.676;-256.872;-256.927;-255.964;6.363;400;200;100;35;2025-07-23 11:07:53.646
309;29.5864;29.156;27.5128;-256.285;-256.676;-256.872;-256.927;-255.956;6.363;400;200;100;35;2025-07-23 11:07:54.146
310;29.6021;29.156;27.5128;-256.285;-256.676;-256.864;-256.927;-255.964;6.363;400;200;100;35;2025-07-23 11:07:54.645
311;29.6099;29.1717;27.5089;-256.285;-256.668;-256.872;-256.927;-255.956;6.363;400;200;100;35;2025-07-23 11:07:55.146
312;29.6177;29.1795;27.5128;-256.285;-256.676;-256.872;-256.927;-255.964;6.363;400;200;100;35;2025-07-23 11:07:55.646
313;29.6334;29.1873;27.5089;-256.285;-256.676;-256.872;-256.927;-255.956;6.363;400;200;100;35;2025-07-23 11:07:56.146
314;29.6373;29.1951;27.5089;-256.293;-256.676;-256.872;-256.927;-255.956;6.363;400;200;100;35;2025-07-23 11:07:56.646
315;29.6412;29.203;27.5128;-256.277;-256.684;-256.864;-256.935;-255.956;6.363;400;200;100;35;2025-07-23 11:07:57.146
316;29.6451;29.2108;27.5128;-256.285;-256.684;-256.872;-256.935;-255.956;6.363;400;200;100;35;2025-07-23 11:07:57.645
317;29.649;29.2264;27.5128;-256.277;-256.684;-256.872;-256.919;-255.964;6.363;400;200;100;35;2025-07-23 11:07:58.146
318;29.6607;29.2343;27.5128;-256.285;-256.676;-256.872;-256.935;-255.956;6.363;400;200;100;35;2025-07-23 11:07:58.646
319;29.6686;29.2421;27.5128;-256.277;-256.676;-256.872;-256.927;-255.956;6.363;400;200;100;35;2025-07-23 11:07:59.146
320;29.6764;29.2421;27.5128;-256.285;-256.676;-256.864;-256.935;-255.956;6.363;400;200;100;35;2025-07-23 11:07:59.646
321;29.6842;29.2499;27.5128;-256.285;-256.676;-256.872;-256.935;-255.956;6.363;400;200;100;35;2025-08-23 11:08:00.145
322;29.692;29.2538;27.5128;-256.285;-256.676;-256.872;-256.935;-255.956;6.363;400;200;100;35;2025-08-23 11:08:00.646
323;29.6999;29.2617;27.5167;-256.285;-256.676;-256.864;-256.919;-255.956;6.363;400;200;100;35;2025-08-23 11:08:01.146
324;29.7155;29.2695;27.5128;-256.285;-256.684;-256.864;-256.927;-255.956;6.363;400;200;100;35;2025-08-23 11:08:01.648
325;29.7155;29.2773;27.5128;-256.293;-256.676;-256.864;-256.919;-255.956;6.363;400;200;100;35;2025-08-23 11:08:02.146
326;29.7233;29.2851;27.5128;-256.285;-256.676;-256.872;-256.935;-255.956;6.363;400;200;100;35;2025-08-23 11:08:02.646
327;29.739;29.3008;27.5128;-256.285;-256.676;-256.864;-256.927;-255.956;6.363;400;200;100;35;2025-08-23 11:08:03.146
328;29.739;29.3086;27.5167;-256.293;-256.668;-256.864;-256.919;-255.964;6.363;400;200;100;35;2025-08-23 11:08:03.645
329;29.7546;29.3164;27.5167;-256.293;-256.676;-256.864;-256.927;-255.956;6.363;400;200;100;35;2025-08-23 11:08:04.146
330;29.7546;29.3243;27.5089;-256.293;-256.676;-256.864;-256.927;-255.964;6.363;400;200;100;35;2025-08-23 11:08:04.646
331;29.7703;29.3321;27.5167;-256.293;-256.668;-256.856;-256.927;-255.956;6.363;400;200;100;35;2025-08-23 11:08:05.146
332;29.7781;29.3399;27.5167;-256.293;-256.676;-256.864;-256.919;-255.956;6.363;400;200;100;35;2025-08-23 11:08:05.647
333;29.7938;29.3477;27.5128;-256.293;-256.676;-256.856;-256.927;-255.964;6.363;400;200;100;35;2025-08-23 11:08:06.148
334;29.7938;29.3634;27.5089;-256.293;-256.676;-256.864;-256.927;-255.964;6.363;400;200;100;35;2025-08-23 11:08:06.645
335;29.8094;29.3634;27.5089;-256.285;-256.668;-256.864;-256.935;-255.956;6.363;400;200;100;35;2025-08-23 11:08:07.146
336;29.8172;29.379;27.5089;-256.293;-256.676;-256.856;-256.927;-255.964;6.363;400;200;100;35;2025-08-23 11:08:07.646
337;29.8329;29.379;27.5128;-256.285;-256.676;-256.864;-256.919;-255.964;6.363;400;200;100;35;2025-08-23 11:08:08.145
338;29.8485;29.3947;27.5089;-256.293;-256.676;-256.864;-256.927;-255.964;6.363;400;200;100;35;2025-08-23 11:08:08.644
339;29.8485;29.4025;27.5128;-256.285;-256.676;-256.864;-256.935;-255.972;6.363;400;200;100;35;2025-08-23 11:08:09.146
340;29.8564;29.4103;27.5089;-256.285;-256.676;-256.856;-256.927;-255.956;6.363;400;200;100;35;2025-08-23 11:08:09.647
341;29.8603;29.426;27.5128;-256.285;-256.668;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-08-23 11:08:10.147
342;29.8759;29.4338;27.5128;-256.285;-256.676;-256.856;-256.927;-255.964;6.363;400;200;100;35;2025-08-23 11:08:10.647
343;29.8759;29.4338;27.5128;-256.285;-256.676;-256.872;-256.927;-255.964;6.363;400;200;100;35;2025-08-23 11:08:11.145
344;29.8838;29.4495;27.5128;-256.285;-256.676;-256.856;-256.927;-255.964;6.363;400;200;100;35;2025-08-23 11:08:11.644
345;29.8916;29.4573;27.5089;-256.285;-256.684;-256.856;-256.942;-255.964;6.363;400;200;100;35;2025-08-23 11:08:12.147
346;29.9072;29.4612;27.5049;-256.285;-256.676;-256.864;-256.927;-255.964;6.363;400;200;100;35;2025-08-23 11:08:12.644
347;29.9151;29.4651;27.5089;-256.285;-256.684;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-08-23 11:08:13.146
348;29.9229;29.469;27.5049;-256.293;-256.684;-256.856;-256.927;-255.964;6.363;400;200;100;35;2025-08-23 11:08:13.645
349;29.9307;29.4729;27.5049;-256.277;-256.676;-256.864;-256.927;-255.964;6.363;400;200;100;35;2025-08-23 11:08:14.147
350;29.9307;29.4769;27.5049;-256.293;-256.676;-256.864;-256.927;-255.964;6.363;400;200;100;35;2025-08-23 11:08:14.646
351;29.9464;29.4925;27.5089;-256.285;-256.668;-256.856;-256.927;-255.972;6.363;400;200;100;35;2025-08-23 11:08:15.145
352;29.962;29.5003;27.5049;-256.293;-256.684;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-08-23 11:08:15.646
353;29.962;29.5082;27.5049;-256.285;-256.676;-256.864;-256.927;-255.964;6.363;400;200;100;35;2025-08-23 11:08:16.146
354;29.9777;29.5238;27.5049;-256.293;-256.676;-256.856;-256.942;-255.964;6.363;400;200;100;35;2025-08-23 11:08:16.646
355;29.9777;29.5238;27.5089;-256.277;-256.676;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-08-23 11:08:17.145
356;29.9933;29.5395;27.5049;-256.285;-256.676;-256.864;-256.942;-255.964;6.363;400;200;100;35;2025-08-23 11:08:17.645
357;30.0011;29.5395;27.5049;-256.277;-256.676;-256.856;-256.927;-255.964;6.363;400;200;100;35;2025-08-23 11:08:18.144
358;30.0168;29.5473;27.5049;-256.277;-256.684;-256.864;-256.935;-255.972;6.363;400;200;100;35;2025-08-23 11:08:18.646
359;30.0168;29.5551;27.5049;-256.277;-256.668;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-08-23 11:08:19.144
360;30.0246;29.5708;27.5089;-256.277;-256.676;-256.856;-256.942;-255.956;6.363;400;200;100;35;2025-08-23 11:08:19.645
361;30.0324;29.5708;27.5089;-256.277;-256.684;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-08-23 11:08:20.146
362;30.0363;29.5708;27.5089;-256.285;-256.676;-256.856;-256.927;-255.964;6.363;400;200;100;35;2025-08-23 11:08:20.646
363;30.0442;29.5786;27.5128;-256.277;-256.676;-256.856;-256.927;-255.972;6.363;400;200;100;35;2025-08-23 11:08:21.144
364;30.0442;29.5942;27.5128;-256.285;-256.684;-256.856;-256.935;-255.964;6.363;400;200;100;35;2025-08-23 11:08:21.645
365;30.052;29.5942;27.5089;-256.277;-256.676;-256.856;-256.935;-255.964;6.363;400;200;100;35;2025-08-23 11:08:22.145
366;30.0598;29.6021;27.5128;-256.277;-256.684;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-08-23 11:08:22.645
367;30.0676;29.6177;27.5128;-256.277;-256.676;-256.856;-256.927;-255.964;6.363;400;200;100;35;2025-08-23 11:08:23.145
368;30.0833;29.6177;27.5089;-256.277;-256.676;-256.856;-256.935;-255.964;6.363;400;200;100;35;2025-08-23 11:08:23.644
369;30.0911;29.6255;27.5128;-256.277;-256.676;-256.856;-256.935;-255.964;6.363;400;200;100;35;2025-08-23 11:08:24.145
370;30.0989;29.6334;27.5089;-256.285;-256.684;-256.856;-256.935;-255.956;6.363;400;200;100;35;2025-08-23 11:08:24.644
371;30.1068;29.6412;27.5089;-256.277;-256.676;-256.856;-256.935;-255.964;6.363;400;200;100;35;2025-08-23 11:08:25.144
372;30.1068;29.6412;27.5128;-256.285;-256.684;-256.856;-256.935;-255.964;6.363;400;200;100;35;2025-08-23 11:08:25.646
373;30.1302;29.6451;27.5128;-256.285;-256.684;-256.856;-256.942;-255.964;6.363;400;200;100;35;2025-08-23 11:08:26.144
374;30.1302;29.649;27.5128;-256.293;-256.684;-256.856;-256.935;-255.956;6.363;400;200;100;35;2025-08-23 11:08:26.645
375;30.1459;29.6529;27.5128;-256.277;-256.684;-256.856;-256.927;-255.972;6.363;400;200;100;35;2025-08-23 11:08:27.146
376;30.1537;29.6607;27.5089;-256.293;-256.684;-256.856;-256.942;-255.964;6.363;400;200;100;35;2025-08-23 11:08:27.646
377;30.1615;29.6686;27.5089;-256.277;-256.684;-256.856;-256.927;-255.964;6.363;400;200;100;35;2025-08-23 11:08:28.144
378;30.1694;29.6842;27.5089;-256.285;-256.676;-256.856;-256.942;-255.964;6.363;400;200;100;35;2025-08-23 11:08:28.644
379;30.1772;29.692;27.5128;-256.285;-256.684;-256.856;-256.927;-255.964;6.363;400;200;100;35;2025-08-23 11:08:29.144
380;30.1928;29.7077;27.5089;-256.277;-256.684;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-08-23 11:08:29.644
381;30.2007;29.7155;27.5128;-256.285;-256.676;-256.856;-256.935;-255.964;6.363;400;200;100;35;2025-08-23 11:08:30.144
382;30.2085;29.7233;27.5128;-256.285;-256.684;-256.864;-256.927;-255.964;6.363;400;200;100;35;2025-08-23 11:08:30.644
383;30.2241;29.7233;27.5128;-256.277;-256.676;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-08-23 11:08:31.146
384;30.232;29.739;27.5128;-256.285;-256.684;-256.856;-256.935;-255.964;6.363;400;200;100;35;2025-08-23 11:08:31.644
385;30.2398;29.739;27.5128;-256.277;-256.676;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-08-23 11:08:32.148
386;30.2476;29.7468;27.5089;-256.285;-256.684;-256.864;-256.935;-255.956;6.363;400;200;100;35;2025-08-23 11:08:32.646
387;30.2476;29.7625;27.5128;-256.285;-256.684;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-08-23 11:08:33.144
388;30.2476;29.7625;27.5128;-256.293;-256.676;-256.856;-256.942;-255.964;6.363;400;200;100;35;2025-08-23 11:08:33.646
389;30.2554;29.7781;27.5089;-256.285;-256.684;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-08-23 11:08:34.145
390;30.2594;29.7781;27.5049;-256.285;-256.684;-256.864;-256.935;-255.956;6.363;400;200;100;35;2025-08-23 11:08:34.645
391;30.2672;29.7938;27.5049;-256.285;-256.676;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-08-23 11:08:35.145
392;30.2828;29.8094;27.5049;-256.285;-256.684;-256.856;-256.942;-255.964;6.363;400;200;100;35;2025-08-23 11:08:35.647
393;30.2907;29.8094;27.5089;-256.277;-256.676;-256.864;-256.935;-255.956;6.363;400;200;100;35;2025-08-23 11:08:36.146
394;30.2985;29.8251;27.5089;-256.285;-256.668;-256.864;-256.935;-255.956;6.363;400;200;100;35;2025-08-23 11:08:36.646
395;30.3141;29.8329;27.5049;-256.277;-256.676;-256.864;-256.942;-255.964;6.363;400;200;100;35;2025-08-23 11:08:37.145
396;30.3141;29.8407;27.501;-256.285;-256.684;-256.856;-256.942;-255.964;6.363;400;200;100;35;2025-08-23 11:08:37.646
397;30.322;29.8485;27.5049;-256.285;-256.676;-256.864;-256.942;-255.956;6.363;400;200;100;35;2025-08-23 11:08:38.145
398;30.3298;29.8525;27.5089;-256.285;-256.676;-256.864;-256.942;-255.964;6.363;400;200;100;35;2025-08-23 11:08:38.646
399;30.3376;29.8564;27.5049;-256.285;-256.676;-256.856;-256.942;-255.956;6.363;400;200;100;35;2025-08-23 11:08:39.146
400;30.3454;29.8603;27.5049;-256.285;-256.676;-256.864;-256.942;-255.956;6.363;400;200;100;35;2025-08-23 11:08:39.645
401;30.3533;29.8642;27.5089;-256.285;-256.676;-256.864;-256.935;-255.956;6.363;400;200;100;35;2025-08-23 11:08:40.146
402;30.3611;29.872;27.5049;-256.293;-256.676;-256.864;-256.942;-255.964;6.363;400;200;100;35;2025-08-23 11:08:40.646
403;30.3689;29.8759;27.5089;-256.285;-256.676;-256.864;-256.935;-255.956;6.363;400;200;100;35;2025-08-23 11:08:41.145
404;30.3767;29.8838;27.5089;-256.285;-256.676;-256.864;-256.935;-255.964;6.363;400;200;100;35;2025-08-23 11:08:41.646
