Number;DT1;DT2;DT3;DT4;DT5;DT6;DT7;DT8;P_now;T_imp;K_prop;T_stab;Time;;;;;;;;;
204;20.1533;20.3059;11.9214;-256.262;-256.7;-256.935;-256.989;-255.964;37.599;3909;37.35;30;10:40:49;;;;;;;;;
205;20.1533;20.3059;11.9214;-256.262;-256.692;-256.935;-256.989;-255.972;37.599;3912;37.35;30;10:40:49;;;;;;;;;
206;20.1533;20.2981;11.9175;-256.254;-256.7;-256.927;-256.989;-255.964;37.599;3912;37.35;30;10:40:50;;;;;;;;;
207;20.1612;20.3059;11.9175;-256.254;-256.692;-256.927;-256.989;-255.964;37.599;3912;37.35;30;10:40:50;;;;;;;;;
208;20.1533;20.2981;11.9214;-256.254;-256.7;-256.927;-256.974;-255.964;37.599;3909;37.35;30;10:40:51;;;;;;;;;
209;20.1533;20.3059;11.9214;-256.254;-256.7;-256.927;-256.989;-255.972;37.599;3912;37.35;30;10:40:51;;;;;;;;;
210;20.1533;20.2981;11.9175;-256.262;-256.7;-256.927;-256.981;-255.964;37.599;3912;37.35;30;10:40:52;;;;;;;;;
211;20.1533;20.2981;11.9175;-256.254;-256.708;-256.927;-256.989;-255.964;37.599;3912;37.35;30;10:40:52;;;;;;;;;
212;20.1533;20.2981;11.9175;-256.254;-256.692;-256.935;-256.989;-255.972;37.599;3912;37.35;30;10:40:53;;;;;;;;;
213;20.1533;20.3059;11.9175;-256.254;-256.7;-256.927;-256.989;-255.964;37.599;3912;37.35;30;10:40:53;;;;;;;;;
214;20.1533;20.3059;11.9175;-256.262;-256.7;-256.935;-256.981;-255.972;37.599;3912;37.35;30;10:40:54;;;;;;;;;
215;20.1533;20.3059;11.9136;-256.25;-256.692;-256.935;-256.989;-255.964;37.599;3912;37.35;30;10:40:54;;;;;;;;;
216;20.1533;20.2981;11.9175;-256.254;-256.7;-256.935;-256.989;-255.972;37.599;3912;37.35;30;10:40:55;;;;;;;;;
217;20.1533;20.3059;11.9136;-256.258;-256.692;-256.927;-256.981;-255.964;37.599;3912;37.35;30;10:40:55;;;;;;;;;
218;20.1533;20.3059;11.9136;-256.254;-256.7;-256.927;-256.989;-255.972;37.599;3912;37.35;30;10:40:56;;;;;;;;;
219;20.1612;20.2981;11.9097;-256.25;-256.7;-256.927;-256.989;-255.964;37.599;3912;37.35;30;10:40:56;;;;;;;;;
220;20.1533;20.3059;11.9097;-256.254;-256.7;-256.935;-256.989;-255.964;37.599;3909;37.35;30;10:40:57;;;;;;;;;
221;20.1612;20.2981;11.9097;-256.258;-256.7;-256.919;-256.989;-255.956;37.599;3912;37.35;30;10:40:57;;;;;;;;;
222;20.1533;20.2981;11.9097;-256.254;-256.708;-256.919;-256.981;-255.964;37.599;3909;37.35;30;10:40:58;;;;;;;;;
223;20.1533;20.2981;11.9097;-256.254;-256.708;-256.927;-256.989;-255.964;37.599;3912;37.35;30;10:40:58;;;;;;;;;
224;20.1533;20.2981;11.9097;-256.254;-256.708;-256.935;-256.989;-255.964;37.599;3912;37.35;30;10:40:59;;;;;;;;;
225;20.1533;20.2981;11.9019;-256.25;-256.7;-256.927;-256.981;-255.964;37.599;3912;37.35;30;10:40:59;;;;;;;;;
226;20.1533;20.2981;11.9097;-256.254;-256.692;-256.927;-256.989;-255.964;37.599;3912;37.35;30;10:41:00;;;;;;;;;
227;20.1533;20.2981;11.9097;-256.254;-256.7;-256.927;-256.981;-255.964;37.599;3912;37.35;30;10:41:00;;;;;;;;;
228;20.1455;20.2981;11.9097;-256.254;-256.7;-256.927;-256.997;-255.964;37.599;3912;37.35;30;10:41:01;;;;;;;;;
229;20.1533;20.3059;11.9097;-256.254;-256.7;-256.927;-256.981;-255.964;37.599;3915;37.35;30;10:41:01;;;;;;;;;
230;20.1533;20.3059;11.9019;-256.262;-256.708;-256.935;-256.989;-255.972;37.599;3912;37.35;30;10:41:02;;;;;;;;;
231;20.1533;20.3059;11.9097;-256.254;-256.7;-256.927;-256.981;-255.964;37.599;3912;37.35;30;10:41:02;;;;;;;;;
232;20.1533;20.3059;11.9097;-256.262;-256.708;-256.927;-256.989;-255.964;37.599;3912;37.35;30;10:41:03;;;;;;;;;
233;20.1612;20.3138;11.9019;-256.262;-256.7;-256.935;-256.981;-255.964;37.599;3912;37.35;30;10:41:03;;;;;;;;;
234;20.1533;20.2981;11.9019;-256.254;-256.7;-256.927;-256.989;-255.964;37.599;3909;37.35;30;10:41:04;;;;;;;;;
235;20.1612;20.2981;11.9019;-256.262;-256.708;-256.927;-256.981;-255.964;37.599;3912;37.35;30;10:41:04;;;;;;;;;
236;20.1612;20.2981;11.9019;-256.254;-256.708;-256.927;-256.981;-255.964;37.599;3909;37.35;30;10:41:05;;;;;;;;;
237;20.1533;20.3059;11.9019;-256.262;-256.7;-256.927;-256.997;-255.964;37.599;3909;37.35;30;10:41:05;;;;;;;;;
238;20.1533;20.2981;11.9019;-256.262;-256.692;-256.927;-256.989;-255.964;37.599;3912;37.35;30;10:41:06;;;;;;;;;
239;20.1533;20.3059;11.894;-256.254;-256.708;-256.927;-256.974;-255.964;37.599;3912;37.35;30;10:41:06;;;;;;;;;
240;20.1533;20.2981;11.9019;-256.262;-256.692;-256.919;-256.981;-255.964;37.599;3912;37.35;30;10:41:07;;;;;;;;;
241;20.1455;20.2981;11.9019;-256.262;-256.7;-256.935;-256.989;-255.964;37.599;3912;37.35;30;10:41:07;;;;;;;;;
242;20.1533;20.2903;11.894;-256.254;-256.7;-256.927;-256.981;-255.964;37.599;3915;37.35;30;10:41:08;;;;;;;;;
243;20.1455;20.2981;11.9019;-256.262;-256.7;-256.927;-256.974;-255.964;37.599;3912;37.35;30;10:41:08;;;;;;;;;
244;20.1533;20.2981;11.894;-256.262;-256.7;-256.927;-256.989;-255.972;37.599;3915;37.35;30;10:41:09;;;;;;;;;
245;20.1533;20.2981;11.9019;-256.254;-256.692;-256.927;-256.974;-255.956;37.599;3912;37.35;30;10:41:09;;;;;;;;;
246;20.1455;20.3059;11.894;-256.262;-256.7;-256.927;-256.981;-255.964;37.599;3912;37.35;30;10:41:10;;;;;;;;;
247;20.1533;20.2981;11.894;-256.262;-256.7;-256.927;-256.981;-255.964;37.599;3915;37.35;30;10:41:10;;;;;;;;;
248;20.1455;20.2981;11.894;-256.254;-256.7;-256.927;-256.989;-255.964;37.599;3915;37.35;30;10:41:11;;;;;;;;;
249;20.1455;20.2981;11.8862;-256.262;-256.7;-256.927;-256.981;-255.964;37.599;3915;37.35;30;10:41:11;;;;;;;;;
250;20.1533;20.2981;11.8862;-256.254;-256.692;-256.935;-256.997;-255.964;37.599;3915;37.35;30;10:41:12;;;;;;;;;
251;20.1455;20.2903;11.8784;-256.262;-256.692;-256.927;-256.981;-255.956;37.599;3912;37.35;30;10:41:12;;;;;;;;;
252;20.1455;20.2903;11.8784;-256.254;-256.7;-256.927;-256.981;-255.956;37.599;3915;37.35;30;10:41:13;;;;;;;;;
253;20.1455;20.2903;11.8862;-256.258;-256.692;-256.927;-256.974;-255.964;37.599;3915;37.35;30;10:41:13;;;;;;;;;
254;20.1455;20.2903;11.8784;-256.254;-256.7;-256.927;-256.981;-255.956;37.599;3915;37.35;30;10:41:14;;;;;;;;;
255;20.1533;20.2903;11.8784;-256.254;-256.7;-256.927;-256.981;-255.956;37.599;3915;37.35;30;10:41:14;;;;;;;;;
256;20.1455;20.2825;11.8784;-256.254;-256.7;-256.927;-256.981;-255.964;37.599;3912;37.35;30;10:41:15;;;;;;;;;
257;20.1455;20.2825;11.8706;-256.254;-256.7;-256.927;-256.989;-255.956;37.599;3912;37.35;30;10:41:15;;;;;;;;;
258;20.1455;20.2903;11.8706;-256.258;-256.7;-256.935;-256.989;-255.964;37.599;3915;37.35;30;10:41:16;;;;;;;;;
259;20.1455;20.2825;11.8706;-256.262;-256.7;-256.927;-256.989;-255.964;37.599;3915;37.35;30;10:41:16;;;;;;;;;
260;20.1533;20.2825;11.8706;-256.254;-256.7;-256.927;-256.989;-255.956;37.599;3915;37.35;30;10:41:17;;;;;;;;;
261;20.1455;20.2825;11.8706;-256.254;-256.7;-256.919;-256.981;-255.964;37.599;3912;37.35;30;10:41:17;;;;;;;;;
262;20.1455;20.2825;11.8706;-256.262;-256.7;-256.927;-256.989;-255.956;37.599;3915;37.35;30;10:41:18;;;;;;;;;
263;20.1533;20.2903;11.8627;-256.254;-256.7;-256.927;-256.981;-255.956;37.599;3915;37.35;30;10:41:18;;;;;;;;;
264;20.1455;20.2825;11.8706;-256.254;-256.692;-256.927;-256.989;-255.964;37.599;3915;37.35;30;10:41:19;;;;;;;;;
265;20.1533;20.2903;11.8627;-256.254;-256.7;-256.919;-256.981;-255.956;37.599;3915;37.35;30;10:41:19;;;;;;;;;
266;20.1455;20.2903;11.8627;-256.254;-256.7;-256.935;-256.981;-255.964;37.599;3915;37.35;30;10:41:20;;;;;;;;;
267;20.1455;20.2903;11.8627;-256.262;-256.7;-256.927;-256.989;-255.956;37.599;3915;37.35;30;10:41:20;;;;;;;;;
268;20.1455;20.2825;11.8627;-256.254;-256.7;-256.927;-256.989;-255.964;37.599;3915;37.35;30;10:41:21;;;;;;;;;
269;20.1533;20.2903;11.8627;-256.262;-256.708;-256.927;-256.989;-255.956;37.599;3915;37.35;30;10:41:21;;;;;;;;;
270;20.1455;20.2825;11.8627;-256.254;-256.7;-256.927;-256.997;-255.964;37.599;3912;37.35;30;10:41:22;;;;;;;;;
271;20.1455;20.2903;11.8627;-256.254;-256.708;-256.927;-256.989;-255.964;37.599;3915;37.35;30;10:41:22;;;;;;;;;
272;20.1455;20.2903;11.8627;-256.262;-256.7;-256.927;-256.981;-255.964;37.599;3915;37.35;30;10:41:23;;;;;;;;;
273;20.1455;20.2903;11.8549;-256.25;-256.692;-256.927;-256.981;-255.956;37.599;3915;37.35;30;10:41:23;;;;;;;;;
274;20.1455;20.2825;11.8627;-256.254;-256.7;-256.935;-256.981;-255.964;37.599;3915;37.35;30;10:41:24;;;;;;;;;
275;20.1533;20.2903;11.8549;-256.254;-256.7;-256.927;-256.974;-255.964;37.599;3915;37.35;30;10:41:24;;;;;;;;;
276;20.1533;20.2825;11.8627;-256.262;-256.7;-256.927;-256.981;-255.964;37.599;3912;37.35;30;10:41:25;;;;;;;;;
277;20.1533;20.2903;11.8471;-256.25;-256.692;-256.935;-256.981;-255.956;37.599;3912;37.35;30;10:41:25;;;;;;;;;
278;20.1455;20.2903;11.8549;-256.254;-256.7;-256.927;-256.981;-255.964;37.599;3912;37.35;30;10:41:26;;;;;;;;;
279;20.1533;20.2903;11.8549;-256.254;-256.708;-256.927;-256.981;-255.964;37.599;3915;37.35;30;10:41:26;;;;;;;;;
280;20.1455;20.2903;11.8471;-256.254;-256.7;-256.927;-256.981;-255.964;37.599;3912;37.35;30;10:41:27;;;;;;;;;
281;20.1533;20.2825;11.8471;-256.262;-256.7;-256.927;-256.981;-255.956;37.599;3915;37.35;30;10:41:27;;;;;;;;;
282;20.1455;20.2903;11.8471;-256.254;-256.7;-256.927;-256.981;-255.964;37.599;3912;37.35;30;10:41:28;;;;;;;;;
283;20.1533;20.2825;11.8471;-256.254;-256.708;-256.927;-256.981;-255.956;37.599;3915;37.35;30;10:41:28;;;;;;;;;
284;20.1533;20.2825;11.8549;-256.254;-256.692;-256.935;-256.981;-255.956;37.599;3912;37.35;30;10:41:29;;;;;;;;;
285;20.1533;20.2903;11.8393;-256.262;-256.7;-256.927;-256.981;-255.956;37.599;3912;37.35;30;10:41:29;;;;;;;;;
286;20.1533;20.2825;11.8471;-256.254;-256.7;-256.935;-256.981;-255.956;37.599;3912;37.35;30;10:41:30;;;;;;;;;
287;20.1533;20.2903;11.8471;-256.262;-256.7;-256.927;-256.981;-255.956;37.599;3912;37.35;30;10:41:30;;;;;;;;;
288;20.1533;20.2903;11.8471;-256.254;-256.7;-256.927;-256.981;-255.949;37.599;3912;37.35;30;10:41:31;;;;;;;;;
289;20.1612;20.2903;11.8471;-256.262;-256.7;-256.927;-256.989;-255.956;37.599;3912;37.35;30;10:41:31;;;;;;;;;
290;20.1533;20.2981;11.8393;-256.254;-256.708;-256.927;-256.981;-255.956;37.599;3909;37.35;30;10:41:32;;;;;;;;;
291;20.1612;20.2903;11.8393;-256.258;-256.7;-256.927;-256.981;-255.949;37.599;3912;37.35;30;10:41:32;;;;;;;;;
292;20.1455;20.2825;11.8393;-256.262;-256.7;-256.919;-256.981;-255.949;37.599;3909;37.35;30;10:41:33;;;;;;;;;
293;20.1612;20.2981;11.8393;-256.25;-256.7;-256.927;-256.981;-255.956;37.599;3915;37.35;30;10:41:33;;;;;;;;;
294;20.1455;20.2981;11.8393;-256.254;-256.708;-256.927;-256.981;-255.949;37.599;3909;37.35;30;10:41:34;;;;;;;;;
295;20.1533;20.2903;11.8393;-256.254;-256.7;-256.927;-256.989;-255.956;37.599;3915;37.35;30;10:41:34;;;;;;;;;
296;20.1533;20.2981;11.8314;-256.254;-256.708;-256.927;-256.981;-255.956;37.599;3912;37.35;30;10:41:35;;;;;;;;;
297;20.1612;20.2903;11.8471;-256.254;-256.708;-256.927;-256.989;-255.956;37.599;3912;37.35;30;10:41:35;;;;;;;;;
298;20.1533;20.2903;11.8393;-256.262;-256.7;-256.927;-256.989;-255.956;37.599;3909;37.35;30;10:41:36;;;;;;;;;
299;20.169;20.2825;11.8314;-256.254;-256.7;-256.935;-256.989;-255.956;37.599;3912;37.35;30;10:41:36;;;;;;;;;
300;20.1612;20.2903;11.8393;-256.254;-256.7;-256.927;-256.981;-255.956;37.599;3906;37.35;30;10:41:37;;;;;;;;;
301;20.1533;20.2903;11.8393;-256.254;-256.708;-256.935;-256.989;-255.956;37.599;3909;37.35;30;10:41:37;;;;;;;;;
302;20.1533;20.2981;11.8393;-256.254;-256.708;-256.927;-256.989;-255.956;37.599;3912;37.35;30;10:41:38;;;;;;;;;
303;20.1612;20.2903;11.8314;-256.254;-256.708;-256.935;-256.989;-255.956;37.599;3912;37.35;30;10:41:38;;;;;;;;;
304;20.1533;20.2746;11.8314;-256.262;-256.7;-256.935;-256.989;-255.956;37.599;3909;37.35;30;10:41:39;;;;;;;;;
305;20.1612;20.2903;11.8393;-256.262;-256.708;-256.927;-256.989;-255.956;37.599;3912;37.35;30;10:41:39;;;;;;;;;
306;20.1612;20.2903;11.8314;-256.262;-256.708;-256.935;-256.981;-255.956;37.599;3909;37.35;30;10:41:40;;;;;;;;;
307;20.1612;20.2825;11.8393;-256.262;-256.708;-256.927;-256.981;-255.956;37.599;3909;37.35;30;10:41:40;;;;;;;;;
308;20.1533;20.2903;11.8393;-256.254;-256.7;-256.935;-256.989;-255.964;37.599;3909;37.35;30;10:41:41;;;;;;;;;
309;20.1533;20.2903;11.8314;-256.254;-256.708;-256.927;-256.981;-255.949;37.599;3912;37.35;30;10:41:41;;;;;;;;;
310;20.1533;20.2825;11.8314;-256.262;-256.7;-256.935;-256.989;-255.964;37.599;3912;37.35;30;10:41:42;;;;;;;;;
311;20.1533;20.2903;11.8314;-256.262;-256.708;-256.927;-256.989;-255.956;37.599;3912;37.35;30;10:41:42;;;;;;;;;
312;20.1533;20.2903;11.8314;-256.262;-256.708;-256.927;-256.989;-255.964;37.599;3912;37.35;30;10:41:43;;;;;;;;;
313;20.1533;20.2903;11.8314;-256.262;-256.708;-256.935;-256.989;-255.956;37.599;3912;37.35;30;10:41:43;;;;;;;;;
314;20.1533;20.2825;11.8314;-256.262;-256.708;-256.927;-256.989;-255.956;37.599;3912;37.35;30;10:41:44;;;;;;;;;
315;20.1612;20.2825;11.8314;-256.254;-256.708;-256.927;-256.989;-255.956;37.599;3912;37.35;30;10:41:44;;;;;;;;;
316;20.1533;20.2903;11.8314;-256.254;-256.708;-256.935;-256.997;-255.956;37.599;3909;37.35;30;10:41:45;;;;;;;;;
317;20.1612;20.2825;11.8314;-256.262;-256.708;-256.927;-256.989;-255.956;37.599;3912;37.35;30;10:41:45;;;;;;;;;
318;20.1533;20.2825;11.8314;-256.262;-256.715;-256.935;-256.989;-255.964;37.599;3909;37.35;30;10:41:46;;;;;;;;;
319;20.1533;20.2903;11.8314;-256.254;-256.708;-256.927;-256.989;-255.956;37.599;3912;37.35;30;10:41:46;;;;;;;;;
320;20.1533;20.2746;11.8236;-256.254;-256.7;-256.935;-256.997;-255.956;37.599;3912;37.35;30;10:41:47;;;;;;;;;
321;20.1533;20.2825;11.8236;-256.262;-256.708;-256.927;-256.997;-255.949;37.599;3912;37.35;30;10:41:47;;;;;;;;;
322;20.1455;20.2903;11.8236;-256.254;-256.708;-256.935;-256.989;-255.956;37.599;3912;37.35;30;10:41:48;;;;;;;;;
323;20.1612;20.2825;11.8236;-256.254;-256.7;-256.935;-256.989;-255.949;37.599;3915;37.35;30;10:41:48;;;;;;;;;
324;20.1533;20.2825;11.8236;-256.262;-256.7;-256.935;-256.989;-255.956;37.599;3909;37.35;30;10:41:49;;;;;;;;;
325;20.1533;20.2903;11.8158;-256.262;-256.7;-256.927;-256.989;-255.949;37.599;3912;37.35;30;10:41:49;;;;;;;;;
326;20.1455;20.2903;11.8158;-256.262;-256.708;-256.935;-256.989;-255.956;37.599;3912;37.35;30;10:41:50;;;;;;;;;
327;20.1533;20.2825;11.8158;-256.254;-256.7;-256.935;-256.997;-255.949;37.599;3915;37.35;30;10:41:50;;;;;;;;;
328;20.1533;20.2825;11.8236;-256.254;-256.7;-256.927;-256.997;-255.949;37.599;3912;37.35;30;10:41:51;;;;;;;;;
329;20.1455;20.2825;11.8158;-256.262;-256.7;-256.927;-256.989;-255.956;37.599;3912;37.35;30;10:41:51;;;;;;;;;
330;20.1455;20.2825;11.8236;-256.262;-256.708;-256.927;-256.997;-255.949;37.599;3915;37.35;30;10:41:52;;;;;;;;;
331;20.1533;20.2825;11.8236;-256.254;-256.708;-256.927;-256.989;-255.956;37.599;3915;37.35;30;10:41:52;;;;;;;;;
332;20.1455;20.2825;11.8236;-256.262;-256.708;-256.927;-256.997;-255.949;37.599;3912;37.35;30;10:41:53;;;;;;;;;
333;20.1533;20.2903;11.8236;-256.262;-256.708;-256.927;-256.997;-255.956;37.599;3915;37.35;30;10:41:53;;;;;;;;;
334;20.1612;20.2981;11.8236;-256.262;-256.708;-256.935;-256.997;-255.949;37.599;3912;37.35;30;10:41:54;;;;;;;;;
335;20.1768;20.3216;11.8236;-256.254;-256.708;-256.927;-256.989;-255.956;37.599;3909;37.35;30;10:41:54;;;;;;;;;
336;20.1925;20.3372;11.8236;-256.262;-256.708;-256.935;-256.989;-255.956;37.599;3903;37.35;30;10:41:55;;;;;;;;;
337;20.2238;20.3568;11.8158;-256.262;-256.715;-256.927;-256.981;-255.956;37.599;3897;37.35;30;10:41:55;;;;;;;;;
338;20.2551;20.3803;11.8236;-256.254;-256.708;-256.927;-256.981;-255.956;37.599;3884;37.35;30;10:41:56;;;;;;;;;
339;20.2942;20.4194;11.808;-256.262;-256.708;-256.927;-256.981;-255.949;37.599;3872;37.35;30;10:41:56;;;;;;;;;
340;20.3177;20.4507;11.8158;-256.254;-256.715;-256.927;-256.974;-255.956;37.599;3856;37.35;30;10:41:57;;;;;;;;;
341;20.3607;20.4898;11.8158;-256.254;-256.708;-256.919;-256.981;-255.956;37.599;3847;37.35;30;10:41:57;;;;;;;;;
342;20.4077;20.5329;11.808;-256.254;-256.708;-256.927;-256.997;-255.956;37.599;3830;37.35;30;10:41:58;;;;;;;;;
343;20.4546;20.5681;11.8158;-256.262;-256.7;-256.919;-256.989;-255.956;37.599;3811;37.35;30;10:41:58;;;;;;;;;
344;20.5133;20.6111;11.808;-256.254;-256.715;-256.927;-256.997;-255.956;37.599;3792;37.35;30;10:41:59;;;;;;;;;
345;20.5485;20.6737;11.8158;-256.254;-256.708;-256.927;-256.989;-255.956;37.599;3769;37.35;30;10:41:59;;;;;;;;;
346;20.615;20.7207;11.808;-256.254;-256.7;-256.919;-256.989;-255.949;37.599;3755;37.35;30;10:42:00;;;;;;;;;
347;20.6698;20.7559;11.8158;-256.262;-256.715;-256.927;-256.989;-255.956;37.599;3729;37.35;30;10:42:00;;;;;;;;;
348;20.7285;20.8106;11.808;-256.254;-256.708;-256.927;-256.981;-255.956;37.599;3707;37.35;30;10:42:01;;;;;;;;;
349;20.7833;20.8654;11.8158;-256.262;-256.7;-256.927;-256.997;-255.956;37.599;3684;37.35;30;10:42:01;;;;;;;;;
350;20.8459;20.9202;11.8158;-256.254;-256.708;-256.927;-256.989;-255.956;37.599;3662;37.35;30;10:42:02;;;;;;;;;
351;20.9045;20.9671;11.808;-256.262;-256.708;-256.927;-256.989;-255.964;37.599;3637;37.35;30;10:42:02;;;;;;;;;
352;20.9476;21.018;11.8001;-256.262;-256.7;-256.927;-256.997;-255.956;37.599;3614;37.35;30;10:42:03;;;;;;;;;
353;21.0219;21.0728;11.808;-256.262;-256.708;-256.927;-256.989;-255.956;37.599;3596;37.35;30;10:42:03;;;;;;;;;
354;21.0845;21.1276;11.808;-256.262;-256.7;-256.927;-256.989;-255.964;37.599;3567;37.35;30;10:42:04;;;;;;;;;
355;21.1276;21.1706;11.808;-256.262;-256.7;-256.927;-256.989;-255.964;37.599;3542;37.35;30;10:42:04;;;;;;;;;
356;21.198;21.2254;11.8236;-256.262;-256.7;-256.927;-256.997;-255.956;37.599;3525;37.35;30;10:42:05;;;;;;;;;
357;21.2684;21.288;11.8158;-256.262;-256.708;-256.927;-256.989;-255.964;37.599;3497;37.35;30;10:42:05;;;;;;;;;
358;21.3349;21.3467;11.8236;-256.262;-256.692;-256.927;-256.989;-255.956;37.599;3469;37.35;30;10:42:06;;;;;;;;;
359;21.3819;21.3975;11.8236;-256.262;-256.708;-256.927;-256.997;-255.964;37.599;3443;37.35;30;10:42:06;;;;;;;;;
360;21.4601;21.4484;11.808;-256.254;-256.7;-256.927;-256.989;-255.964;37.599;3424;37.35;30;10:42:07;;;;;;;;;
361;21.5305;21.511;11.8158;-256.262;-256.7;-256.927;-256.989;-255.956;37.599;3393;37.35;30;10:42:07;;;;;;;;;
362;21.5814;21.5697;11.8236;-256.254;-256.708;-256.935;-256.989;-255.964;37.599;3365;37.35;30;10:42:08;;;;;;;;;
363;21.6597;21.6049;11.8314;-256.254;-256.7;-256.927;-256.981;-255.964;37.599;3345;37.35;30;10:42:08;;;;;;;;;
364;21.7223;21.6714;11.8158;-256.254;-256.708;-256.935;-256.997;-255.964;37.599;3314;37.35;30;10:42:09;;;;;;;;;
365;21.7809;21.734;11.8158;-256.254;-256.708;-256.935;-256.989;-255.949;37.599;3289;37.35;30;10:42:09;;;;;;;;;
366;21.8514;21.7653;11.8158;-256.258;-256.708;-256.927;-256.989;-255.956;37.599;3265;37.35;30;10:42:10;;;;;;;;;
367;21.9257;21.8318;11.8158;-256.25;-256.7;-256.927;-256.989;-255.964;37.599;3237;37.35;30;10:42:10;;;;;;;;;
368;21.9687;21.8788;11.808;-256.254;-256.708;-256.935;-256.989;-255.956;37.599;3208;37.35;30;10:42:11;;;;;;;;;
369;22.0431;21.9531;11.8158;-256.254;-256.708;-256.927;-256.989;-255.964;37.599;3191;37.35;30;10:42:11;;;;;;;;;
370;22.1135;21.9805;11.808;-256.254;-256.708;-256.935;-256.989;-255.956;37.599;3161;37.35;30;10:42:12;;;;;;;;;
371;22.1722;22.047;11.808;-256.262;-256.708;-256.919;-256.989;-255.964;37.599;3133;37.35;30;10:42:12;;;;;;;;;
372;22.2348;22.1018;11.8158;-256.254;-256.708;-256.927;-256.981;-255.956;37.599;3110;37.35;30;10:42:13;;;;;;;;;
373;22.3052;22.1565;11.808;-256.262;-256.708;-256.927;-256.989;-255.964;37.599;3085;37.35;30;10:42:13;;;;;;;;;
374;22.3717;22.1957;11.808;-256.254;-256.708;-256.927;-256.989;-255.956;37.599;3057;37.35;30;10:42:14;;;;;;;;;
375;22.4265;22.2544;11.808;-256.262;-256.708;-256.935;-256.981;-255.964;37.599;3031;37.35;30;10:42:14;;;;;;;;;
376;22.4969;22.3091;11.8158;-256.254;-256.708;-256.927;-256.981;-255.964;37.599;3009;37.35;30;10:42:15;;;;;;;;;
377;22.5595;22.3639;11.808;-256.262;-256.708;-256.927;-256.981;-255.964;37.599;2981;37.35;30;10:42:15;;;;;;;;;
378;22.6143;22.4069;11.808;-256.254;-256.708;-256.935;-256.989;-255.964;37.599;2956;37.35;30;10:42:16;;;;;;;;;
379;22.6808;22.4617;11.8001;-256.262;-256.715;-256.927;-256.981;-255.956;37.599;2934;37.35;30;10:42:16;;;;;;;;;
380;22.7512;22.5165;11.8001;-256.262;-256.708;-256.927;-256.989;-255.956;37.599;2908;37.35;30;10:42:17;;;;;;;;;
381;22.8099;22.5752;11.808;-256.262;-256.708;-256.935;-256.989;-255.956;37.599;2880;37.35;30;10:42:17;;;;;;;;;
382;22.8647;22.6065;11.808;-256.269;-256.7;-256.927;-256.989;-255.956;37.599;2856;37.35;30;10:42:18;;;;;;;;;
383;22.9273;22.6691;11.808;-256.262;-256.708;-256.927;-256.989;-255.956;37.599;2835;37.35;30;10:42:18;;;;;;;;;
384;22.9899;22.7239;11.8001;-256.254;-256.708;-256.935;-256.997;-255.956;37.599;2810;37.35;30;10:42:19;;;;;;;;;
385;23.0486;22.7825;11.8001;-256.262;-256.715;-256.927;-256.997;-255.956;37.599;2785;37.35;30;10:42:19;;;;;;;;;
386;23.119;22.8099;11.808;-256.254;-256.708;-256.935;-256.989;-255.956;37.599;2762;37.35;30;10:42:20;;;;;;;;;
387;23.1777;22.8686;11.8001;-256.262;-256.708;-256.927;-256.997;-255.956;37.599;2734;37.35;30;10:42:20;;;;;;;;;
388;23.2207;22.9234;11.808;-256.254;-256.7;-256.927;-256.997;-255.956;37.599;2710;37.35;30;10:42:21;;;;;;;;;
389;23.2951;22.9664;11.8001;-256.254;-256.708;-256.927;-256.989;-255.956;37.599;2693;37.35;30;10:42:21;;;;;;;;;
390;23.3577;23.0134;11.8001;-256.262;-256.7;-256.927;-256.997;-255.956;37.599;2664;37.35;30;10:42:22;;;;;;;;;
391;23.4203;23.0682;11.808;-256.254;-256.692;-256.927;-256.997;-255.956;37.599;2639;37.35;30;10:42:22;;;;;;;;;
392;23.4633;23.1151;11.8001;-256.262;-256.708;-256.927;-256.997;-255.964;37.599;2614;37.35;30;10:42:23;;;;;;;;;
393;23.5416;23.1621;11.808;-256.262;-256.708;-256.927;-256.989;-255.956;37.599;2597;37.35;30;10:42:23;;;;;;;;;
394;23.5963;23.2012;11.808;-256.262;-256.708;-256.927;-256.997;-255.964;37.599;2566;37.35;30;10:42:24;;;;;;;;;
395;23.6511;23.2442;11.808;-256.254;-256.708;-256.919;-256.989;-255.964;37.599;2544;37.35;30;10:42:24;;;;;;;;;
396;23.702;23.299;11.7923;-256.254;-256.708;-256.935;-256.989;-255.964;37.599;2522;37.35;30;10:42:25;;;;;;;;;
397;23.7724;23.3616;11.808;-256.262;-256.708;-256.927;-256.989;-255.964;37.599;2502;37.35;30;10:42:25;;;;;;;;;
398;23.8272;23.4007;11.8001;-256.262;-256.708;-256.927;-256.989;-255.956;37.599;2474;37.35;30;10:42:26;;;;;;;;;
399;23.878;23.4359;11.8001;-256.262;-256.715;-256.927;-256.989;-255.956;37.599;2452;37.35;30;10:42:26;;;;;;;;;
400;23.925;23.4985;11.8001;-256.262;-256.708;-256.935;-256.981;-255.956;37.599;2432;37.35;30;10:42:27;;;;;;;;;
401;23.9954;23.5455;11.8001;-256.262;-256.708;-256.927;-256.997;-255.964;37.599;2413;37.35;30;10:42:27;;;;;;;;;
402;24.0424;23.5846;11.808;-256.262;-256.708;-256.927;-256.989;-255.964;37.599;2385;37.35;30;10:42:28;;;;;;;;;
