Number;DT1;DT2;DT3;P_now;T_imp;K_prop;T_stab;Time;;;;;;;;;;;
12022;29.9933;29.6177;18.0171;37.599;35;500;30;12:45:46;;;;;;;;;;;
12023;29.9933;29.6021;18.0249;37.599;35;500;30;12:45:47;;;;;;;;;;;
12024;29.9855;29.6099;18.0171;37.599;35;500;30;12:45:47;;;;;;;;;;;
12025;29.9933;29.6177;18.0171;37.599;77;500;30;12:45:48;;;;;;;;;;;
12026;29.9855;29.6099;18.0171;37.599;35;500;30;12:45:48;;;;;;;;;;;
12027;29.9933;29.6177;18.0093;37.599;77;500;30;12:45:49;;;;;;;;;;;
12028;29.9855;29.6255;18.0171;37.599;35;500;30;12:45:49;;;;;;;;;;;
12029;29.9855;29.6177;18.0171;37.599;77;500;30;12:45:50;;;;;;;;;;;
12030;29.9855;29.6334;18.0093;37.599;77;500;30;12:45:50;;;;;;;;;;;
12031;29.9855;29.6255;18.0093;37.599;77;500;30;12:45:51;;;;;;;;;;;
12032;29.9777;29.6334;18.0171;37.599;77;500;30;12:45:51;;;;;;;;;;;
12033;29.9777;29.6255;18.0171;37.599;118;500;30;12:45:52;;;;;;;;;;;
12034;29.9855;29.6373;18.0093;37.599;118;500;30;12:45:52;;;;;;;;;;;
12035;30.0011;29.6412;18.0171;37.599;77;500;30;12:45:53;;;;;;;;;;;
12036;30.0011;29.6451;18.0093;37.599;None;500;30;12:45:53;;;;;;;;;;;
12037;30.009;29.6451;18.0093;37.599;None;500;30;12:45:54;;;;;;;;;;;
12038;30.0168;29.6451;18.0093;37.599;None;500;30;12:45:54;;;;;;;;;;;
12039;30.0168;29.6451;18.0093;37.599;None;500;30;12:45:55;;;;;;;;;;;
12040;30.0168;29.6451;18.0015;37.599;None;500;30;12:45:55;;;;;;;;;;;
12041;30.0246;29.6451;18.0015;37.599;None;500;30;12:45:56;;;;;;;;;;;
12042;30.0168;29.6451;18.0015;37.599;None;500;30;12:45:56;;;;;;;;;;;
12043;30.0168;29.6412;18.0093;37.599;None;500;30;12:45:57;;;;;;;;;;;
12044;30.0246;29.6451;18.0015;37.599;None;500;30;12:45:57;;;;;;;;;;;
12045;30.0246;29.649;18.0015;37.599;None;500;30;12:45:58;;;;;;;;;;;
12046;30.0285;29.649;18.0015;37.599;None;500;30;12:45:58;;;;;;;;;;;
12047;30.0246;29.649;18.0015;37.599;None;500;30;12:45:59;;;;;;;;;;;
12048;30.0246;29.6529;18.0015;37.599;None;500;30;12:45:59;;;;;;;;;;;
12049;30.0285;29.649;18.0015;37.599;None;500;30;12:46:00;;;;;;;;;;;
12050;30.0246;29.649;18.0015;37.599;None;500;30;12:46:00;;;;;;;;;;;
12051;30.0246;29.6529;17.9936;37.599;None;500;30;12:46:01;;;;;;;;;;;
12052;30.0168;29.6529;18.0015;37.599;None;500;30;12:46:01;;;;;;;;;;;
12053;30.009;29.649;17.9936;37.599;None;500;30;12:46:02;;;;;;;;;;;
12054;30.0168;29.649;17.9936;37.599;None;500;30;12:46:02;;;;;;;;;;;
12055;30.009;29.6451;17.9897;37.599;None;500;30;12:46:03;;;;;;;;;;;
12056;30.0168;29.649;17.9936;37.599;None;500;30;12:46:03;;;;;;;;;;;
12057;30.009;29.6451;17.9936;37.599;None;500;30;12:46:04;;;;;;;;;;;
12058;30.009;29.6451;17.9897;37.599;None;500;30;12:46:04;;;;;;;;;;;
12059;30.009;29.649;17.9897;37.599;None;500;30;12:46:05;;;;;;;;;;;
12060;30.0011;29.6451;17.9897;37.599;None;500;30;12:46:05;;;;;;;;;;;
12061;30.0011;29.6451;17.9897;37.599;None;500;30;12:46:06;;;;;;;;;;;
12062;29.9933;29.649;17.9897;37.599;None;500;30;12:46:06;;;;;;;;;;;
12063;30.0011;29.6412;17.9897;37.599;35;500;30;12:46:07;;;;;;;;;;;
12064;29.9933;29.6451;17.9897;37.599;None;500;30;12:46:07;;;;;;;;;;;
12065;30.0011;29.6451;17.9897;37.599;35;500;30;12:46:08;;;;;;;;;;;
12066;30.0011;29.6412;17.9897;37.599;None;500;30;12:46:08;;;;;;;;;;;
12067;29.9855;29.6412;17.9897;37.599;None;500;30;12:46:09;;;;;;;;;;;
12068;29.9933;29.6412;17.9897;37.599;77;500;30;12:46:09;;;;;;;;;;;
12069;30.0011;29.6373;17.9897;37.599;35;500;30;12:46:10;;;;;;;;;;;
12070;29.9933;29.6412;17.9858;37.599;None;500;30;12:46:10;;;;;;;;;;;
12071;30.0011;29.6451;17.9897;37.599;35;500;30;12:46:11;;;;;;;;;;;
12072;30.0011;29.6451;17.9897;37.599;None;500;30;12:46:11;;;;;;;;;;;
12073;30.009;29.6451;17.9897;37.599;None;500;30;12:46:12;;;;;;;;;;;
12074;30.0011;29.649;17.9858;37.599;None;500;30;12:46:12;;;;;;;;;;;
12075;30.009;29.6529;17.9897;37.599;None;500;30;12:46:13;;;;;;;;;;;
12076;30.009;29.6529;17.9897;37.599;None;500;30;12:46:13;;;;;;;;;;;
12077;30.009;29.6529;17.9897;37.599;None;500;30;12:46:14;;;;;;;;;;;
12078;30.009;29.6607;17.9897;37.599;None;500;30;12:46:14;;;;;;;;;;;
12079;30.0011;29.6607;17.9897;37.599;None;500;30;12:46:15;;;;;;;;;;;
12080;30.009;29.6607;17.9897;37.599;None;500;30;12:46:15;;;;;;;;;;;
12081;30.0011;29.6607;17.9858;37.599;None;500;30;12:46:16;;;;;;;;;;;
12082;30.0168;29.6607;17.9858;37.599;None;500;30;12:46:16;;;;;;;;;;;
12083;30.0011;29.6607;17.9858;37.599;None;500;30;12:46:17;;;;;;;;;;;
12084;30.009;29.6529;17.9819;37.599;None;500;30;12:46:17;;;;;;;;;;;
12085;30.009;29.6607;17.9819;37.599;None;500;30;12:46:18;;;;;;;;;;;
12086;30.0011;29.6529;17.9819;37.599;None;500;30;12:46:18;;;;;;;;;;;
12087;30.009;29.6607;17.9858;37.599;None;500;30;12:46:19;;;;;;;;;;;
12088;30.0011;29.6607;17.9819;37.599;None;500;30;12:46:19;;;;;;;;;;;
12089;30.0011;29.6607;17.978;37.599;None;500;30;12:46:20;;;;;;;;;;;
12090;30.0011;29.6607;17.9819;37.599;None;500;30;12:46:20;;;;;;;;;;;
12091;29.9933;29.6607;17.9819;37.599;None;500;30;12:46:21;;;;;;;;;;;
12092;30.0011;29.6607;17.9819;37.599;35;500;30;12:46:21;;;;;;;;;;;
12093;29.9933;29.6607;17.978;37.599;None;500;30;12:46:22;;;;;;;;;;;
12094;29.9933;29.6607;17.9819;37.599;35;500;30;12:46:22;;;;;;;;;;;
12095;29.9933;29.6529;17.9819;37.599;35;500;30;12:46:23;;;;;;;;;;;
12096;29.9933;29.6568;17.9819;37.599;35;500;30;12:46:23;;;;;;;;;;;
12097;30.0011;29.6607;17.9819;37.599;35;500;30;12:46:24;;;;;;;;;;;
12098;30.0011;29.6529;17.9819;37.599;None;500;30;12:46:24;;;;;;;;;;;
12099;30.0011;29.6607;17.9819;37.599;None;500;30;12:46:25;;;;;;;;;;;
12100;30.0011;29.6529;17.9858;37.599;None;500;30;12:46:25;;;;;;;;;;;
12101;30.0011;29.6529;17.9858;37.599;None;500;30;12:46:26;;;;;;;;;;;
12102;30.0011;29.649;17.9858;37.599;None;500;30;12:46:26;;;;;;;;;;;
12103;29.9933;29.6529;17.9858;37.599;None;500;30;12:46:27;;;;;;;;;;;
12104;30.0011;29.6607;17.9897;37.599;35;500;30;12:46:27;;;;;;;;;;;
12105;29.9933;29.6529;17.9897;37.599;None;500;30;12:46:28;;;;;;;;;;;
12106;29.9933;29.6568;17.9858;37.599;35;500;30;12:46:28;;;;;;;;;;;
12107;29.9855;29.6607;17.9897;37.599;35;500;30;12:46:29;;;;;;;;;;;
12108;29.9933;29.6529;17.9897;37.599;77;500;30;12:46:29;;;;;;;;;;;
12109;30.0011;29.6529;17.9897;37.599;35;500;30;12:46:30;;;;;;;;;;;
12110;29.9855;29.649;17.9858;37.599;None;500;30;12:46:30;;;;;;;;;;;
12111;29.9933;29.6607;17.9897;37.599;77;500;30;12:46:31;;;;;;;;;;;
12112;29.9933;29.6607;17.9897;37.599;35;500;30;12:46:31;;;;;;;;;;;
12113;30.0011;29.6529;17.9936;37.599;35;500;30;12:46:32;;;;;;;;;;;
12114;29.9933;29.6607;17.9858;37.599;None;500;30;12:46:32;;;;;;;;;;;
12115;29.9933;29.6607;17.9897;37.599;35;500;30;12:46:33;;;;;;;;;;;
12116;29.9855;29.6686;17.9936;37.599;35;500;30;12:46:33;;;;;;;;;;;
12117;30.0011;29.6607;17.9936;37.599;77;500;30;12:46:34;;;;;;;;;;;
12118;29.9933;29.6686;17.9936;37.599;None;500;30;12:46:34;;;;;;;;;;;
12119;29.9933;29.6686;17.9936;37.599;35;500;30;12:46:35;;;;;;;;;;;
12120;30.0011;29.6842;17.9936;37.599;35;500;30;12:46:35;;;;;;;;;;;
12121;30.009;29.6764;17.9936;37.599;None;500;30;12:46:36;;;;;;;;;;;
12122;30.009;29.6842;17.9936;37.599;None;500;30;12:46:36;;;;;;;;;;;
12123;30.0168;29.6842;17.9858;37.599;None;500;30;12:46:37;;;;;;;;;;;
12124;30.0246;29.692;17.9858;37.599;None;500;30;12:46:37;;;;;;;;;;;
12125;30.0285;29.6999;17.9858;37.599;None;500;30;12:46:38;;;;;;;;;;;
12126;30.0246;29.6999;17.9897;37.599;None;500;30;12:46:38;;;;;;;;;;;
12127;30.0324;29.692;17.9858;37.599;None;500;30;12:46:39;;;;;;;;;;;
12128;30.0246;29.6999;17.9858;37.599;None;500;30;12:46:39;;;;;;;;;;;
12129;30.0285;29.6999;17.9858;37.599;None;500;30;12:46:40;;;;;;;;;;;
12130;30.0285;29.6999;17.9858;37.599;None;500;30;12:46:40;;;;;;;;;;;
12131;30.0285;29.692;17.9858;37.599;None;500;30;12:46:41;;;;;;;;;;;
12132;30.0246;29.7077;17.9897;37.599;None;500;30;12:46:41;;;;;;;;;;;
12133;30.0246;29.6999;17.9858;37.599;None;500;30;12:46:42;;;;;;;;;;;
12134;30.0168;29.6999;17.9858;37.599;None;500;30;12:46:42;;;;;;;;;;;
12135;30.0246;29.6999;17.9858;37.599;None;500;30;12:46:43;;;;;;;;;;;
12136;30.009;29.6999;17.9897;37.599;None;500;30;12:46:43;;;;;;;;;;;
12137;30.0168;29.692;17.9897;37.599;None;500;30;12:46:44;;;;;;;;;;;
12138;30.0168;29.692;17.9936;37.599;None;500;30;12:46:44;;;;;;;;;;;
12139;30.009;29.6999;17.9897;37.599;None;500;30;12:46:45;;;;;;;;;;;
12140;30.0011;29.6999;17.9936;37.599;None;500;30;12:46:45;;;;;;;;;;;
12141;30.009;29.6999;17.9936;37.599;None;500;30;12:46:46;;;;;;;;;;;
12142;30.009;29.692;17.9897;37.599;None;500;30;12:46:46;;;;;;;;;;;
12143;30.0011;29.692;17.9936;37.599;None;500;30;12:46:47;;;;;;;;;;;
12144;30.009;29.692;18.0015;37.599;None;500;30;12:46:47;;;;;;;;;;;
12145;30.0011;29.692;17.9936;37.599;None;500;30;12:46:48;;;;;;;;;;;
12146;30.009;29.692;18.0093;37.599;None;500;30;12:46:48;;;;;;;;;;;
12147;29.9933;29.6842;17.9936;37.599;None;500;30;12:46:49;;;;;;;;;;;
12148;30.0011;29.6842;17.9936;37.599;35;500;30;12:46:49;;;;;;;;;;;
12149;29.9933;29.6764;17.9936;37.599;None;500;30;12:46:50;;;;;;;;;;;
12150;29.9933;29.6764;17.9936;37.599;35;500;30;12:46:50;;;;;;;;;;;
12151;29.9933;29.6764;18.0015;37.599;35;500;30;12:46:51;;;;;;;;;;;
12152;29.9933;29.6764;17.9936;37.599;35;500;30;12:46:51;;;;;;;;;;;
12153;29.9855;29.6764;17.9936;37.599;35;500;30;12:46:52;;;;;;;;;;;
12154;29.9855;29.6764;17.9936;37.599;77;500;30;12:46:52;;;;;;;;;;;
12155;29.9855;29.6764;17.9936;37.599;77;500;30;12:46:53;;;;;;;;;;;
12156;29.9855;29.6686;17.9936;37.599;77;500;30;12:46:53;;;;;;;;;;;
12157;29.9855;29.6842;17.9936;37.599;77;500;30;12:46:54;;;;;;;;;;;
12158;29.9855;29.6842;17.9936;37.599;77;500;30;12:46:54;;;;;;;;;;;
12159;29.9855;29.6842;18.0015;37.599;77;500;30;12:46:55;;;;;;;;;;;
12160;29.9855;29.6842;17.9936;37.599;77;500;30;12:46:55;;;;;;;;;;;
12161;29.9933;29.692;17.9936;37.599;77;500;30;12:46:56;;;;;;;;;;;
12162;30.0011;29.692;18.0015;37.599;35;500;30;12:46:56;;;;;;;;;;;
12163;30.0011;29.6999;17.9897;37.599;None;500;30;12:46:57;;;;;;;;;;;
12164;30.009;29.7077;18.0015;37.599;None;500;30;12:46:57;;;;;;;;;;;
12165;30.0168;29.7077;17.9936;37.599;None;500;30;12:46:58;;;;;;;;;;;
12166;30.0168;29.7155;18.0015;37.599;None;500;30;12:46:58;;;;;;;;;;;
12167;30.0246;29.7155;17.9936;37.599;None;500;30;12:46:59;;;;;;;;;;;
12168;30.0246;29.7155;17.9936;37.599;None;500;30;12:46:59;;;;;;;;;;;
12169;30.0246;29.7233;17.9936;37.599;None;500;30;12:47:00;;;;;;;;;;;
12170;30.0285;29.7233;17.9897;37.599;None;500;30;12:47:00;;;;;;;;;;;
12171;30.0246;29.7155;17.9936;37.599;None;500;30;12:47:01;;;;;;;;;;;
12172;30.0285;29.7233;17.9858;37.599;None;500;30;12:47:01;;;;;;;;;;;
12173;30.0324;29.7312;17.9897;37.599;None;500;30;12:47:02;;;;;;;;;;;
12174;30.0324;29.7233;17.9858;37.599;None;500;30;12:47:02;;;;;;;;;;;
12175;30.0285;29.7312;17.9858;37.599;None;500;30;12:47:03;;;;;;;;;;;
12176;30.0246;29.7312;17.9858;37.599;None;500;30;12:47:03;;;;;;;;;;;
12177;30.0285;29.7312;17.9819;37.599;None;500;30;12:47:04;;;;;;;;;;;
12178;30.0285;29.7312;17.9858;37.599;None;500;30;12:47:04;;;;;;;;;;;
12179;30.0246;29.7312;17.9858;37.599;None;500;30;12:47:05;;;;;;;;;;;
12180;30.0246;29.7312;17.9858;37.599;None;500;30;12:47:05;;;;;;;;;;;
12181;30.0246;29.739;17.9858;37.599;None;500;30;12:47:06;;;;;;;;;;;
12182;30.0246;29.7312;17.9858;37.599;None;500;30;12:47:06;;;;;;;;;;;
12183;30.0246;29.7233;17.9858;37.599;None;500;30;12:47:07;;;;;;;;;;;
12184;30.0168;29.7233;17.9897;37.599;None;500;30;12:47:07;;;;;;;;;;;
12185;30.0246;29.7155;17.9897;37.599;None;500;30;12:47:08;;;;;;;;;;;
12186;30.0168;29.7233;17.9858;37.599;None;500;30;12:47:08;;;;;;;;;;;
12187;30.009;29.7155;17.9897;37.599;None;500;30;12:47:09;;;;;;;;;;;
12188;30.0168;29.7155;17.9858;37.599;None;500;30;12:47:09;;;;;;;;;;;
12189;30.009;29.7233;17.9897;37.599;None;500;30;12:47:10;;;;;;;;;;;
12190;30.009;29.7155;17.9897;37.599;None;500;30;12:47:10;;;;;;;;;;;
12191;30.009;29.7233;17.9897;37.599;None;500;30;12:47:11;;;;;;;;;;;
12192;30.009;29.7155;17.9858;37.599;None;500;30;12:47:11;;;;;;;;;;;
12193;30.0011;29.7155;17.9858;37.599;None;500;30;12:47:12;;;;;;;;;;;
12194;30.0011;29.7155;17.9897;37.599;None;500;30;12:47:12;;;;;;;;;;;
12195;30.009;29.7077;17.9897;37.599;None;500;30;12:47:13;;;;;;;;;;;
12196;30.0011;29.7077;17.9858;37.599;None;500;30;12:47:13;;;;;;;;;;;
12197;30.0011;29.7077;17.9897;37.599;None;500;30;12:47:14;;;;;;;;;;;
12198;29.9933;29.7077;17.9936;37.599;None;500;30;12:47:14;;;;;;;;;;;
12199;29.9933;29.6999;17.9897;37.599;35;500;30;12:47:15;;;;;;;;;;;
12200;29.9933;29.6999;17.9897;37.599;35;500;30;12:47:15;;;;;;;;;;;
12201;29.9933;29.6999;17.9936;37.599;35;500;30;12:47:16;;;;;;;;;;;
12202;29.9777;29.6999;17.9936;37.599;35;500;30;12:47:16;;;;;;;;;;;
12203;29.9855;29.7077;17.9936;37.599;118;500;30;12:47:17;;;;;;;;;;;
12204;29.9855;29.7077;17.9897;37.599;77;500;30;12:47:17;;;;;;;;;;;
12205;29.9777;29.7077;17.9858;37.599;77;500;30;12:47:18;;;;;;;;;;;
12206;29.9933;29.7155;17.9897;37.599;118;500;30;12:47:18;;;;;;;;;;;
12207;29.9933;29.7155;17.9897;37.599;35;500;30;12:47:19;;;;;;;;;;;
12208;30.0011;29.7233;17.9858;37.599;35;500;30;12:47:19;;;;;;;;;;;
12209;30.0168;29.7155;17.9858;37.599;None;500;30;12:47:20;;;;;;;;;;;
12210;30.009;29.7312;17.9897;37.599;None;500;30;12:47:20;;;;;;;;;;;
12211;30.0168;29.7233;17.9897;37.599;None;500;30;12:47:21;;;;;;;;;;;
12212;30.0168;29.739;17.9858;37.599;None;500;30;12:47:21;;;;;;;;;;;
12213;30.0168;29.739;17.9858;37.599;None;500;30;12:47:22;;;;;;;;;;;
12214;30.0246;29.7468;17.9897;37.599;None;500;30;12:47:22;;;;;;;;;;;
12215;30.0246;29.739;17.9897;37.599;None;500;30;12:47:23;;;;;;;;;;;
12216;30.0246;29.7468;17.9897;37.599;None;500;30;12:47:23;;;;;;;;;;;
12217;30.0168;29.739;17.9936;37.599;None;500;30;12:47:24;;;;;;;;;;;
12218;30.0168;29.739;17.9897;37.599;None;500;30;12:47:24;;;;;;;;;;;
12219;30.0168;29.7468;17.9897;37.599;None;500;30;12:47:25;;;;;;;;;;;
12220;30.0168;29.739;17.9936;37.599;None;500;30;12:47:25;;;;;;;;;;;
12221;30.0168;29.739;17.9897;37.599;None;500;30;12:47:26;;;;;;;;;;;
12222;30.009;29.739;17.9936;37.599;None;500;30;12:47:26;;;;;;;;;;;
12223;30.0011;29.739;17.9936;37.599;None;500;30;12:47:27;;;;;;;;;;;
12224;30.009;29.739;17.9936;37.599;None;500;30;12:47:27;;;;;;;;;;;
12225;30.0011;29.739;17.9936;37.599;None;500;30;12:47:28;;;;;;;;;;;
12226;30.0011;29.739;18.0015;37.599;None;500;30;12:47:28;;;;;;;;;;;
12227;30.0011;29.739;18.0015;37.599;None;500;30;12:47:29;;;;;;;;;;;
12228;30.009;29.739;17.9936;37.599;None;500;30;12:47:29;;;;;;;;;;;
12229;30.0011;29.7312;18.0015;37.599;None;500;30;12:47:30;;;;;;;;;;;
12230;29.9933;29.739;18.0015;37.599;None;500;30;12:47:30;;;;;;;;;;;
12231;30.0011;29.7312;18.0015;37.599;35;500;30;12:47:31;;;;;;;;;;;
12232;30.009;29.7233;18.0015;37.599;None;500;30;12:47:31;;;;;;;;;;;
12233;29.9933;29.7312;18.0093;37.599;None;500;30;12:47:32;;;;;;;;;;;
12234;30.0011;29.739;18.0015;37.599;35;500;30;12:47:32;;;;;;;;;;;
12235;30.0011;29.7312;18.0015;37.599;None;500;30;12:47:33;;;;;;;;;;;
12236;30.0011;29.739;18.0015;37.599;None;500;30;12:47:33;;;;;;;;;;;
12237;29.9933;29.7312;17.9936;37.599;None;500;30;12:47:34;;;;;;;;;;;
12238;30.0011;29.7312;18.0015;37.599;35;500;30;12:47:34;;;;;;;;;;;
12239;29.9933;29.7233;18.0015;37.599;None;500;30;12:47:35;;;;;;;;;;;
12240;29.9933;29.7233;18.0015;37.599;35;500;30;12:47:35;;;;;;;;;;;
12241;29.9933;29.7233;18.0093;37.599;35;500;30;12:47:36;;;;;;;;;;;
12242;29.9933;29.7312;18.0015;37.599;35;500;30;12:47:36;;;;;;;;;;;
12243;29.9933;29.7312;18.0015;37.599;35;500;30;12:47:37;;;;;;;;;;;
12244;29.9933;29.7233;18.0015;37.599;35;500;30;12:47:37;;;;;;;;;;;
12245;29.9933;29.7233;18.0093;37.599;35;500;30;12:47:38;;;;;;;;;;;
12246;30.0011;29.7312;18.0015;37.599;35;500;30;12:47:38;;;;;;;;;;;
12247;29.9933;29.7312;18.0015;37.599;None;500;30;12:47:39;;;;;;;;;;;
12248;30.0011;29.7233;18.0093;37.599;35;500;30;12:47:39;;;;;;;;;;;
12249;30.0011;29.7312;18.0015;37.599;None;500;30;12:47:40;;;;;;;;;;;
12250;29.9933;29.7312;18.0015;37.599;None;500;30;12:47:40;;;;;;;;;;;
12251;29.9933;29.7312;18.0015;37.599;35;500;30;12:47:41;;;;;;;;;;;
12252;30.0011;29.739;18.0015;37.599;35;500;30;12:47:41;;;;;;;;;;;
12253;29.9933;29.7312;18.0093;37.599;None;500;30;12:47:42;;;;;;;;;;;
12254;30.0011;29.7468;18.0093;37.599;35;500;30;12:47:42;;;;;;;;;;;
12255;30.009;29.739;18.0015;37.599;None;500;30;12:47:43;;;;;;;;;;;
12256;30.0011;29.7468;18.0171;37.599;None;500;30;12:47:43;;;;;;;;;;;
12257;30.009;29.7468;18.0093;37.599;None;500;30;12:47:44;;;;;;;;;;;
12258;30.009;29.7468;18.0093;37.599;None;500;30;12:47:44;;;;;;;;;;;
12259;30.0168;29.7468;18.0015;37.599;None;500;30;12:47:45;;;;;;;;;;;
12260;30.0168;29.7468;18.0093;37.599;None;500;30;12:47:45;;;;;;;;;;;
12261;30.0168;29.7468;18.0093;37.599;None;500;30;12:47:46;;;;;;;;;;;
12262;30.0168;29.7546;18.0171;37.599;None;500;30;12:47:46;;;;;;;;;;;
12263;30.0168;29.7546;18.0015;37.599;None;500;30;12:47:47;;;;;;;;;;;
12264;30.0168;29.7546;18.0093;37.599;None;500;30;12:47:47;;;;;;;;;;;
12265;30.0168;29.7546;18.0093;37.599;None;500;30;12:47:48;;;;;;;;;;;
12266;30.009;29.7468;18.0249;37.599;None;500;30;12:47:48;;;;;;;;;;;
12267;30.0168;29.739;18.0328;37.599;None;500;30;12:47:49;;;;;;;;;;;
12268;30.009;29.7468;18.0406;37.599;None;500;30;12:47:49;;;;;;;;;;;
12269;30.009;29.7468;18.0328;37.599;None;500;30;12:47:50;;;;;;;;;;;
12270;30.009;29.7468;18.0328;37.599;None;500;30;12:47:50;;;;;;;;;;;
12271;30.009;29.7468;18.0249;37.599;None;500;30;12:47:51;;;;;;;;;;;
12272;30.0011;29.7468;18.0249;37.599;None;500;30;12:47:51;;;;;;;;;;;
12273;30.0011;29.739;18.0328;37.599;None;500;30;12:47:52;;;;;;;;;;;
12274;29.9933;29.739;18.0249;37.599;None;500;30;12:47:52;;;;;;;;;;;
12275;29.9933;29.7312;18.0249;37.599;35;500;30;12:47:53;;;;;;;;;;;
12276;29.9855;29.7312;18.0171;37.599;35;500;30;12:47:53;;;;;;;;;;;
12277;29.9855;29.7312;18.0171;37.599;77;500;30;12:47:54;;;;;;;;;;;
12278;29.9933;29.7233;18.0171;37.599;77;500;30;12:47:54;;;;;;;;;;;
12279;29.9855;29.7312;18.0171;37.599;35;500;30;12:47:55;;;;;;;;;;;
12280;29.9933;29.7233;18.0249;37.599;77;500;30;12:47:55;;;;;;;;;;;
12281;30.0011;29.7233;18.0093;37.599;35;500;30;12:47:56;;;;;;;;;;;
12282;30.0011;29.7312;18.0093;37.599;None;500;30;12:47:56;;;;;;;;;;;
12283;30.009;29.7312;18.0093;37.599;None;500;30;12:47:57;;;;;;;;;;;
12284;30.009;29.7312;18.0015;37.599;None;500;30;12:47:57;;;;;;;;;;;
12285;30.009;29.7312;18.0093;37.599;None;500;30;12:47:58;;;;;;;;;;;
12286;30.0168;29.7233;18.0093;37.599;None;500;30;12:47:58;;;;;;;;;;;
12287;30.009;29.7312;18.0093;37.599;None;500;30;12:47:59;;;;;;;;;;;
12288;30.0168;29.7233;18.0093;37.599;None;500;30;12:47:59;;;;;;;;;;;
12289;30.0168;29.7312;18.0015;37.599;None;500;30;12:48:00;;;;;;;;;;;
12290;30.009;29.7312;18.0093;37.599;None;500;30;12:48:00;;;;;;;;;;;
12291;30.009;29.739;18.0015;37.599;None;500;30;12:48:01;;;;;;;;;;;
12292;30.009;29.7312;18.0093;37.599;None;500;30;12:48:01;;;;;;;;;;;
12293;30.009;29.7312;18.0093;37.599;None;500;30;12:48:02;;;;;;;;;;;
12294;30.0011;29.7233;18.0093;37.599;None;500;30;12:48:02;;;;;;;;;;;
12295;30.009;29.7312;18.0093;37.599;None;500;30;12:48:03;;;;;;;;;;;
12296;30.009;29.7233;18.0093;37.599;None;500;30;12:48:03;;;;;;;;;;;
12297;30.0011;29.7233;18.0093;37.599;None;500;30;12:48:04;;;;;;;;;;;
12298;30.009;29.7233;18.0093;37.599;None;500;30;12:48:04;;;;;;;;;;;
12299;30.0011;29.7233;18.0249;37.599;None;500;30;12:48:05;;;;;;;;;;;
12300;30.0011;29.7233;18.0171;37.599;None;500;30;12:48:05;;;;;;;;;;;
12301;30.009;29.7233;18.0093;37.599;None;500;30;12:48:06;;;;;;;;;;;
12302;30.0011;29.7233;18.0093;37.599;None;500;30;12:48:06;;;;;;;;;;;
12303;30.009;29.7312;18.0171;37.599;None;500;30;12:48:07;;;;;;;;;;;
12304;29.9933;29.7233;18.0171;37.599;None;500;30;12:48:07;;;;;;;;;;;
12305;30.0011;29.7155;18.0171;37.599;35;500;30;12:48:08;;;;;;;;;;;
12306;29.9933;29.7155;18.0093;37.599;None;500;30;12:48:08;;;;;;;;;;;
12307;29.9933;29.7155;18.0171;37.599;35;500;30;12:48:09;;;;;;;;;;;
12308;29.9855;29.7077;18.0093;37.599;35;500;30;12:48:09;;;;;;;;;;;
12309;29.9855;29.7077;18.0171;37.599;77;500;30;12:48:10;;;;;;;;;;;
12310;29.9855;29.7155;18.0093;37.599;77;500;30;12:48:10;;;;;;;;;;;
12311;29.9777;29.7077;18.0093;37.599;77;500;30;12:48:11;;;;;;;;;;;
12312;29.9855;29.7077;18.0093;37.599;118;500;30;12:48:11;;;;;;;;;;;
12313;29.9855;29.7155;18.0093;37.599;77;500;30;12:48:12;;;;;;;;;;;
12314;29.9855;29.7155;18.0015;37.599;77;500;30;12:48:12;;;;;;;;;;;
12315;30.0011;29.7233;18.0171;37.599;77;500;30;12:48:13;;;;;;;;;;;
12316;29.9933;29.7233;18.0093;37.599;None;500;30;12:48:13;;;;;;;;;;;
12317;30.009;29.739;18.0093;37.599;35;500;30;12:48:14;;;;;;;;;;;
12318;30.009;29.7312;18.0171;37.599;None;500;30;12:48:14;;;;;;;;;;;
12319;30.0011;29.739;18.0093;37.599;None;500;30;12:48:15;;;;;;;;;;;
12320;30.0168;29.739;18.0093;37.599;None;500;30;12:48:15;;;;;;;;;;;
12321;30.009;29.739;18.0093;37.599;None;500;30;12:48:16;;;;;;;;;;;
12322;30.0168;29.7468;18.0093;37.599;None;500;30;12:48:16;;;;;;;;;;;
12323;30.009;29.7468;18.0093;37.599;None;500;30;12:48:17;;;;;;;;;;;
12324;30.009;29.7468;18.0171;37.599;None;500;30;12:48:17;;;;;;;;;;;
12325;30.009;29.7546;18.0093;37.599;None;500;30;12:48:18;;;;;;;;;;;
12326;30.0011;29.7546;18.0171;37.599;None;500;30;12:48:18;;;;;;;;;;;
12327;30.009;29.7546;18.0249;37.599;None;500;30;12:48:19;;;;;;;;;;;
12328;30.009;29.7546;18.0093;37.599;None;500;30;12:48:19;;;;;;;;;;;
12329;30.0011;29.7468;18.0171;37.599;None;500;30;12:48:20;;;;;;;;;;;
12330;30.009;29.7468;18.0171;37.599;None;500;30;12:48:20;;;;;;;;;;;
12331;30.009;29.739;18.0171;37.599;None;500;30;12:48:21;;;;;;;;;;;
12332;30.0011;29.7468;18.0171;37.599;None;500;30;12:48:21;;;;;;;;;;;
12333;30.0011;29.739;18.0171;37.599;None;500;30;12:48:22;;;;;;;;;;;
